id,rule_id,workflow_execution_id,result,condition_result,context,created_at,started_at,ended_at,error,review,review_comment,reviewer_id,reviewed_at,_cdc_operation,_cdc_lsn,_cdc_loaded_at
4e1e2f3d-a910-22b8-0d60-e36488516447,8523d070-945b-3711-0a85-872230c95ec4,71ab4711-6279-4a6e-61f1-4c98dcdeadc8,PASS,false,"{""user_id"": ""292bd156-db94-6570-1ac7-0ec0ab8ddeb4"", ""transaction_id"": ""636f6e5c-2253-e706-87ad-8b268eaa5841""}",2026-08-20 19:13:42,2026-08-20 19:13:42,2026-08-20 19:13:44,,,,,,INSERT,2824,2026-09-07 11:55:00
5909b7d6-c353-b9e4-8aa2-f7560803ad31,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,71ab4711-6279-4a6e-61f1-4c98dcdeadc8,PASS,false,"{""user_id"": ""292bd156-db94-6570-1ac7-0ec0ab8ddeb4"", ""transaction_id"": ""636f6e5c-2253-e706-87ad-8b268eaa5841""}",2026-08-20 19:13:42,2026-08-20 19:13:42,2026-08-20 19:13:44,,,,,,INSERT,2825,2026-09-07 11:44:00
b9cd213b-5748-218a-0700-1750c1db480a,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,e4a6bf51-c125-798e-9bd6-5690e8f94c88,PASS,false,"{""user_id"": ""79279973-5e78-1fd7-94e0-d3baa9f948b2"", ""transaction_id"": ""e8ca7483-dc0e-3375-85d0-691c33cd1d56""}",2026-08-12 05:05:49,2026-08-12 05:05:49,2026-08-12 05:05:51,,,,,,INSERT,2826,2026-09-07 11:56:00
dda1497a-6f1f-9af1-9f1c-9fd4d4490964,9cc41ca3-d58c-449e-57e0-d57bb3ab800b,e4a6bf51-c125-798e-9bd6-5690e8f94c88,PASS,false,"{""user_id"": ""79279973-5e78-1fd7-94e0-d3baa9f948b2"", ""transaction_id"": ""e8ca7483-dc0e-3375-85d0-691c33cd1d56""}",2026-08-12 05:05:49,2026-08-12 05:05:49,2026-08-12 05:05:51,,,,,,INSERT,2827,2026-09-07 11:42:00
edb68854-baae-905c-c859-4dfb6d73dd1d,8523d070-945b-3711-0a85-872230c95ec4,e4a6bf51-c125-798e-9bd6-5690e8f94c88,PASS,false,"{""user_id"": ""79279973-5e78-1fd7-94e0-d3baa9f948b2"", ""transaction_id"": ""e8ca7483-dc0e-3375-85d0-691c33cd1d56""}",2026-08-12 05:05:49,2026-08-12 05:05:49,2026-08-12 05:05:51,,,,,,INSERT,2828,2026-09-07 11:39:00
917c4f11-b81e-d083-9296-14b56c8073b7,cad6d3ef-cae2-f489-f7d8-e0869110c9fd,8da4afbe-1bf5-3332-ceb1-8cd30e9f52f7,PASS,false,"{""user_id"": ""78660765-14f7-ce8d-d5bc-b8d04094dded"", ""transaction_id"": ""86c5547c-051a-0039-3803-dcee9a069295""}",2026-07-26 08:13:56,2026-07-26 08:13:56,2026-07-26 08:13:58,,,,,,INSERT,2829,2026-09-07 11:45:00
299ccd73-4295-f5c9-84d7-7929c4ddfe54,9cc41ca3-d58c-449e-57e0-d57bb3ab800b,8da4afbe-1bf5-3332-ceb1-8cd30e9f52f7,PASS,false,"{""user_id"": ""78660765-14f7-ce8d-d5bc-b8d04094dded"", ""transaction_id"": ""86c5547c-051a-0039-3803-dcee9a069295""}",2026-07-26 08:13:56,2026-07-26 08:13:56,2026-07-26 08:13:58,,,,,,INSERT,2830,2026-09-07 11:50:00
bee1dc65-77a3-19c6-619c-4a06f5d68c8f,f82f2dc3-1c35-730b-49d5-245358d4d949,8da4afbe-1bf5-3332-ceb1-8cd30e9f52f7,PASS,false,"{""user_id"": ""78660765-14f7-ce8d-d5bc-b8d04094dded"", ""transaction_id"": ""86c5547c-051a-0039-3803-dcee9a069295""}",2026-07-26 08:13:56,2026-07-26 08:13:56,2026-07-26 08:13:58,,,,,,INSERT,2831,2026-09-07 11:31:00
8af53d42-c576-7c74-3ffb-9577ffb1c192,9cc41ca3-d58c-449e-57e0-d57bb3ab800b,03e30f78-e85f-da55-21c2-68f33cfc7050,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""c45c3fbb-52ec-ac27-8ccc-617e81b66951""}",2026-08-05 20:25:09,2026-08-05 20:25:09,2026-08-05 20:25:11,,,,,,INSERT,2832,2026-09-07 11:33:00
650495b5-9232-78bf-5668-85304bbb2e9a,26755363-ae50-f96e-7760-94f625aa620f,03e30f78-e85f-da55-21c2-68f33cfc7050,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""c45c3fbb-52ec-ac27-8ccc-617e81b66951""}",2026-08-05 20:25:09,2026-08-05 20:25:09,2026-08-05 20:25:11,,,,,,INSERT,2833,2026-09-07 11:35:00
5c9808f4-4636-8d12-9d94-813f09e218a7,6ad3cc40-96d2-6487-641a-4b7454c93d44,03e30f78-e85f-da55-21c2-68f33cfc7050,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""c45c3fbb-52ec-ac27-8ccc-617e81b66951""}",2026-08-05 20:25:09,2026-08-05 20:25:09,2026-08-05 20:25:11,,,,,,INSERT,2834,2026-09-07 11:32:00
43b76bf2-d604-153c-522c-5c44a928a5b2,26755363-ae50-f96e-7760-94f625aa620f,cf6d2a9d-a72d-0bf4-c84d-16c04021a347,FAIL,true,"{""user_id"": ""6dadd6c7-95a7-6d79-bf3c-4c06434308bc"", ""transaction_id"": ""d0bcbad5-85f8-0d9b-0006-0d5a02b3c948""}",2026-08-13 12:15:13,2026-08-13 12:15:13,2026-08-13 12:15:15,,REVIEWED,,76751903-719d-722f-2dc4-d065d8fbd542,2026-08-13 14:15:13,INSERT,2835,2026-09-07 11:40:00
9c3e7d79-e5a4-b1b4-46c5-24a5145d2f7e,e353a243-594d-e8d7-add7-4b0fe90b3651,cf6d2a9d-a72d-0bf4-c84d-16c04021a347,FAIL,true,"{""user_id"": ""6dadd6c7-95a7-6d79-bf3c-4c06434308bc"", ""transaction_id"": ""d0bcbad5-85f8-0d9b-0006-0d5a02b3c948""}",2026-08-13 12:15:13,2026-08-13 12:15:13,2026-08-13 12:15:15,,REVIEWED,,10652764-f40b-0779-5064-0ae68d2bb00b,2026-08-14 17:15:13,INSERT,2836,2026-09-07 11:46:00
1d4c5eb7-3b90-6c08-0cb1-40eda7ee2f23,6ad3cc40-96d2-6487-641a-4b7454c93d44,cf6d2a9d-a72d-0bf4-c84d-16c04021a347,PASS,false,"{""user_id"": ""6dadd6c7-95a7-6d79-bf3c-4c06434308bc"", ""transaction_id"": ""d0bcbad5-85f8-0d9b-0006-0d5a02b3c948""}",2026-08-13 12:15:13,2026-08-13 12:15:13,2026-08-13 12:15:15,,,,,,INSERT,2837,2026-09-07 11:58:00
1bf2235c-5987-e1e6-3c15-17fc99bf88ed,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,adaad2f9-0420-521e-41e7-ebbaf9ac1a4f,PASS,false,"{""user_id"": ""f2b43abf-8441-aefd-0299-436a8e485223"", ""transaction_id"": ""17cb67b8-6d0f-74e6-a174-a7856f2190cb""}",2026-08-14 00:17:30,2026-08-14 00:17:30,2026-08-14 00:17:32,,,,,,INSERT,2838,2026-09-07 11:53:00
1cf98855-719d-b54f-81c6-af4013d5ac4f,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,adaad2f9-0420-521e-41e7-ebbaf9ac1a4f,PASS,false,"{""user_id"": ""f2b43abf-8441-aefd-0299-436a8e485223"", ""transaction_id"": ""17cb67b8-6d0f-74e6-a174-a7856f2190cb""}",2026-08-14 00:17:30,2026-08-14 00:17:30,2026-08-14 00:17:32,,,,,,INSERT,2839,2026-09-07 11:53:00
343c1752-3caa-a31e-13d3-c72682d33948,e353a243-594d-e8d7-add7-4b0fe90b3651,adaad2f9-0420-521e-41e7-ebbaf9ac1a4f,PASS,false,"{""user_id"": ""f2b43abf-8441-aefd-0299-436a8e485223"", ""transaction_id"": ""17cb67b8-6d0f-74e6-a174-a7856f2190cb""}",2026-08-14 00:17:30,2026-08-14 00:17:30,2026-08-14 00:17:32,,,,,,INSERT,2840,2026-09-07 11:49:00
9b622c0a-5398-2922-0652-62a224a0db6e,cad6d3ef-cae2-f489-f7d8-e0869110c9fd,ae5714e8-d29c-0131-d442-60d25f116839,PASS,false,"{""user_id"": ""ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9"", ""transaction_id"": ""87b3d329-cfec-1804-c891-c9c689529c51""}",2026-07-25 11:00:27,2026-07-25 11:00:27,2026-07-25 11:00:29,,,,,,INSERT,2841,2026-09-07 11:42:00
e5bb7f3b-687b-b3ce-f9a0-13be55c1a0d9,6ad3cc40-96d2-6487-641a-4b7454c93d44,ae5714e8-d29c-0131-d442-60d25f116839,PASS,false,"{""user_id"": ""ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9"", ""transaction_id"": ""87b3d329-cfec-1804-c891-c9c689529c51""}",2026-07-25 11:00:27,2026-07-25 11:00:27,2026-07-25 11:00:29,,,,,,INSERT,2842,2026-09-07 11:31:00
4b47b715-f937-5fff-f146-56f1787ed06b,26755363-ae50-f96e-7760-94f625aa620f,ae5714e8-d29c-0131-d442-60d25f116839,PASS,false,"{""user_id"": ""ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9"", ""transaction_id"": ""87b3d329-cfec-1804-c891-c9c689529c51""}",2026-07-25 11:00:27,2026-07-25 11:00:27,2026-07-25 11:00:29,,,,,,INSERT,2843,2026-09-07 11:54:00
0858714d-952a-ed00-d4aa-826d60fba34c,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,bdf68eb0-c7e7-5797-b73c-91ca82c3892b,PASS,false,"{""user_id"": ""da743152-627b-41a1-ffd6-f23232ffe294"", ""transaction_id"": ""2e3d9de2-e504-d1c6-4312-153d484f7f7c""}",2026-08-22 10:16:07,2026-08-22 10:16:07,2026-08-22 10:16:09,,,,,,INSERT,2844,2026-09-07 11:38:00
618f178a-266b-4b6d-b9ec-28ffa8350a40,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,bdf68eb0-c7e7-5797-b73c-91ca82c3892b,PASS,false,"{""user_id"": ""da743152-627b-41a1-ffd6-f23232ffe294"", ""transaction_id"": ""2e3d9de2-e504-d1c6-4312-153d484f7f7c""}",2026-08-22 10:16:07,2026-08-22 10:16:07,2026-08-22 10:16:09,,,,,,INSERT,2845,2026-09-07 11:47:00
1414f827-a632-c350-ff71-2ff4c33a8761,8523d070-945b-3711-0a85-872230c95ec4,bdf68eb0-c7e7-5797-b73c-91ca82c3892b,PASS,false,"{""user_id"": ""da743152-627b-41a1-ffd6-f23232ffe294"", ""transaction_id"": ""2e3d9de2-e504-d1c6-4312-153d484f7f7c""}",2026-08-22 10:16:07,2026-08-22 10:16:07,2026-08-22 10:16:09,,,,,,INSERT,2846,2026-09-07 11:30:00
d8fbfda5-1f09-bd6b-bba8-e16689f9c43e,26755363-ae50-f96e-7760-94f625aa620f,397e241d-fe08-a540-ef7e-1940f5687574,PASS,false,"{""user_id"": ""a193c4b2-3c19-e71d-1184-05ad9e11d2cd"", ""transaction_id"": ""02288f07-fbda-05ae-b270-9103cfd6b161""}",2026-08-12 06:35:56,2026-08-12 06:35:56,2026-08-12 06:35:58,,,,,,INSERT,2847,2026-09-07 11:43:00
0d2a9d7a-cc57-32f2-871b-0b1fe0e40a11,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,397e241d-fe08-a540-ef7e-1940f5687574,PASS,false,"{""user_id"": ""a193c4b2-3c19-e71d-1184-05ad9e11d2cd"", ""transaction_id"": ""02288f07-fbda-05ae-b270-9103cfd6b161""}",2026-08-12 06:35:56,2026-08-12 06:35:56,2026-08-12 06:35:58,,,,,,INSERT,2848,2026-09-07 11:46:00
86423a80-a8c1-2f22-78ea-904d9b6b0992,cad6d3ef-cae2-f489-f7d8-e0869110c9fd,397e241d-fe08-a540-ef7e-1940f5687574,PASS,false,"{""user_id"": ""a193c4b2-3c19-e71d-1184-05ad9e11d2cd"", ""transaction_id"": ""02288f07-fbda-05ae-b270-9103cfd6b161""}",2026-08-12 06:35:56,2026-08-12 06:35:56,2026-08-12 06:35:58,,,,,,INSERT,2849,2026-09-07 11:54:00
c4844743-cc8b-a760-3e3a-0dfc5424aae4,26755363-ae50-f96e-7760-94f625aa620f,d604ae9f-31ed-10f5-44e9-28ac5122f001,PASS,false,"{""user_id"": ""bf5ae7e6-53a3-dd5a-4b8c-5bdce8dd5e5a"", ""transaction_id"": ""25bf213d-9eca-381b-fb95-d0fcad72ed05""}",2026-09-06 05:06:27,2026-09-06 05:06:27,2026-09-06 05:06:29,,,,,,INSERT,2850,2026-09-07 11:45:00
74b0b243-3b1b-a723-5ca9-bc53fa3bc921,9cc41ca3-d58c-449e-57e0-d57bb3ab800b,d604ae9f-31ed-10f5-44e9-28ac5122f001,PASS,false,"{""user_id"": ""bf5ae7e6-53a3-dd5a-4b8c-5bdce8dd5e5a"", ""transaction_id"": ""25bf213d-9eca-381b-fb95-d0fcad72ed05""}",2026-09-06 05:06:27,2026-09-06 05:06:27,2026-09-06 05:06:29,,,,,,INSERT,2851,2026-09-07 11:59:00
1d8bf69b-f8ef-0017-bf89-444e5097ce46,8523d070-945b-3711-0a85-872230c95ec4,d604ae9f-31ed-10f5-44e9-28ac5122f001,PASS,false,"{""user_id"": ""bf5ae7e6-53a3-dd5a-4b8c-5bdce8dd5e5a"", ""transaction_id"": ""25bf213d-9eca-381b-fb95-d0fcad72ed05""}",2026-09-06 05:06:27,2026-09-06 05:06:27,2026-09-06 05:06:29,,,,,,INSERT,2852,2026-09-07 11:37:00
1391d18a-8171-d955-8f7a-1e435a1ba9db,cad6d3ef-cae2-f489-f7d8-e0869110c9fd,e1568ad3-f525-d556-bb98-abdf71ec02ad,PASS,false,"{""user_id"": ""a021c0ca-3531-968d-c342-bd2bf295456e"", ""transaction_id"": ""9e91a71c-7374-ccbf-d78c-57d3508850d3""}",2026-08-17 06:28:32,2026-08-17 06:28:32,2026-08-17 06:28:34,,,,,,INSERT,2853,2026-09-07 11:53:00
7bf18cf4-a740-a142-5cbf-7ee6ea258d83,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,e1568ad3-f525-d556-bb98-abdf71ec02ad,PASS,false,"{""user_id"": ""a021c0ca-3531-968d-c342-bd2bf295456e"", ""transaction_id"": ""9e91a71c-7374-ccbf-d78c-57d3508850d3""}",2026-08-17 06:28:32,2026-08-17 06:28:32,2026-08-17 06:28:34,,,,,,INSERT,2854,2026-09-07 11:47:00
c94b3a6f-72ef-917e-3af8-34f29aef9aec,6ad3cc40-96d2-6487-641a-4b7454c93d44,e1568ad3-f525-d556-bb98-abdf71ec02ad,PASS,false,"{""user_id"": ""a021c0ca-3531-968d-c342-bd2bf295456e"", ""transaction_id"": ""9e91a71c-7374-ccbf-d78c-57d3508850d3""}",2026-08-17 06:28:32,2026-08-17 06:28:32,2026-08-17 06:28:34,,,,,,INSERT,2855,2026-09-07 11:41:00
ac92275a-6859-9dc4-e8c5-a3b0c6c55054,4f2fcfd6-46b8-21c7-fe73-1856f1fcfc36,fc9b519a-d3a8-1c4f-d3ec-156291c069ee,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""6a5018b5-d623-c671-e2ee-d64b82f47196""}",2026-07-29 11:47:23,2026-07-29 11:47:23,2026-07-29 11:47:25,,,,,,INSERT,2856,2026-09-07 11:38:00
9b050a6c-235d-2722-aa78-98aa95b2868b,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,fc9b519a-d3a8-1c4f-d3ec-156291c069ee,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""6a5018b5-d623-c671-e2ee-d64b82f47196""}",2026-07-29 11:47:23,2026-07-29 11:47:23,2026-07-29 11:47:25,,,,,,INSERT,2857,2026-09-07 11:54:00
57713fff-4971-4ec3-cbbd-373242a1a429,8523d070-945b-3711-0a85-872230c95ec4,fc9b519a-d3a8-1c4f-d3ec-156291c069ee,PASS,false,"{""user_id"": ""90164161-cfa7-01cd-2631-d00b26d794d3"", ""transaction_id"": ""6a5018b5-d623-c671-e2ee-d64b82f47196""}",2026-07-29 11:47:23,2026-07-29 11:47:23,2026-07-29 11:47:25,,,,,,INSERT,2858,2026-09-07 11:51:00
2ab18038-03f8-9c7b-743d-e03ae05c1fb9,4f2fcfd6-46b8-21c7-fe73-1856f1fcfc36,81496136-6bc8-22f4-6893-a38a14dd9314,PASS,false,"{""user_id"": ""575aed2c-a5c5-650c-8186-a57611a72609"", ""transaction_id"": ""b2c027e8-1ed0-72e9-f9fc-6034750acc98""}",2026-08-12 14:42:53,2026-08-12 14:42:53,2026-08-12 14:42:55,,,,,,INSERT,2859,2026-09-07 11:36:00
b61d1f43-8df8-dff9-c3f8-6f2d436c9e18,f82f2dc3-1c35-730b-49d5-245358d4d949,81496136-6bc8-22f4-6893-a38a14dd9314,FAIL,true,"{""user_id"": ""575aed2c-a5c5-650c-8186-a57611a72609"", ""transaction_id"": ""b2c027e8-1ed0-72e9-f9fc-6034750acc98""}",2026-08-12 14:42:53,2026-08-12 14:42:53,2026-08-12 14:42:55,,REVIEWED,,19dad534-be2b-adee-7848-c332ee1caec8,2026-08-12 23:42:53,INSERT,2860,2026-09-07 11:38:00
20a0c244-5ab7-d8b2-6c1f-b2fce77d9bec,8523d070-945b-3711-0a85-872230c95ec4,81496136-6bc8-22f4-6893-a38a14dd9314,PASS,false,"{""user_id"": ""575aed2c-a5c5-650c-8186-a57611a72609"", ""transaction_id"": ""b2c027e8-1ed0-72e9-f9fc-6034750acc98""}",2026-08-12 14:42:53,2026-08-12 14:42:53,2026-08-12 14:42:55,,,,,,INSERT,2861,2026-09-07 11:41:00
d5b5c24c-bd9e-5993-7323-0f23a17e34b0,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,12e1725b-0b94-b2ab-b8e0-c2e1fe7f9299,PASS,false,"{""user_id"": ""675dd5af-3c36-5296-dca0-2eecacdabacc"", ""transaction_id"": ""f2e3c6f0-0075-d3d5-ba94-aa662d7e4a45""}",2026-08-29 03:10:03,2026-08-29 03:10:03,2026-08-29 03:10:05,,,,,,INSERT,2862,2026-09-07 11:35:00
7a239f3c-c1f6-028b-4a0e-fbe56f8963b3,f82f2dc3-1c35-730b-49d5-245358d4d949,12e1725b-0b94-b2ab-b8e0-c2e1fe7f9299,PASS,false,"{""user_id"": ""675dd5af-3c36-5296-dca0-2eecacdabacc"", ""transaction_id"": ""f2e3c6f0-0075-d3d5-ba94-aa662d7e4a45""}",2026-08-29 03:10:03,2026-08-29 03:10:03,2026-08-29 03:10:05,,,,,,INSERT,2863,2026-09-07 11:55:00
2ef6a152-bbc2-ede6-2275-8233b33aa6b9,cad6d3ef-cae2-f489-f7d8-e0869110c9fd,12e1725b-0b94-b2ab-b8e0-c2e1fe7f9299,PASS,false,"{""user_id"": ""675dd5af-3c36-5296-dca0-2eecacdabacc"", ""transaction_id"": ""f2e3c6f0-0075-d3d5-ba94-aa662d7e4a45""}",2026-08-29 03:10:03,2026-08-29 03:10:03,2026-08-29 03:10:05,,,,,,INSERT,2864,2026-09-07 11:39:00
97d20300-97f3-1baf-01fe-1d86e545fcc6,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,efc66c4c-d1f2-789b-ea95-611396ed4815,PASS,false,"{""user_id"": ""37bb3eec-4bf5-0b52-309d-258c27a0c3d7"", ""transaction_id"": ""44e831e1-3d86-9ad2-0849-30a1ede02d33""}",2026-08-02 14:44:19,2026-08-02 14:44:19,2026-08-02 14:44:21,,,,,,INSERT,2865,2026-09-07 11:47:00
741a5b09-a63f-63ea-ac85-2cc75eb00e6f,6ad3cc40-96d2-6487-641a-4b7454c93d44,efc66c4c-d1f2-789b-ea95-611396ed4815,PASS,false,"{""user_id"": ""37bb3eec-4bf5-0b52-309d-258c27a0c3d7"", ""transaction_id"": ""44e831e1-3d86-9ad2-0849-30a1ede02d33""}",2026-08-02 14:44:19,2026-08-02 14:44:19,2026-08-02 14:44:21,,,,,,INSERT,2866,2026-09-07 11:41:00
2d3dab8a-7047-3d9d-5208-26b8611eb15c,4f2fcfd6-46b8-21c7-fe73-1856f1fcfc36,efc66c4c-d1f2-789b-ea95-611396ed4815,PASS,false,"{""user_id"": ""37bb3eec-4bf5-0b52-309d-258c27a0c3d7"", ""transaction_id"": ""44e831e1-3d86-9ad2-0849-30a1ede02d33""}",2026-08-02 14:44:19,2026-08-02 14:44:19,2026-08-02 14:44:21,,,,,,INSERT,2867,2026-09-07 11:34:00
906ae95d-0c5c-9940-5753-75347e487b1c,6ad3cc40-96d2-6487-641a-4b7454c93d44,c5e3be15-f1dc-5270-4780-2d60968c77f1,PASS,false,"{""user_id"": ""e9a1fa6f-81f7-6d1c-2dbc-2134c30ff46e"", ""transaction_id"": ""000b1f5e-8c91-bd13-8ea0-2346092c4801""}",2026-07-25 08:42:14,2026-07-25 08:42:14,2026-07-25 08:42:16,,,,,,INSERT,2868,2026-09-07 11:34:00
946f9f07-8673-173a-e5b5-8f3084868583,8523d070-945b-3711-0a85-872230c95ec4,c5e3be15-f1dc-5270-4780-2d60968c77f1,PASS,false,"{""user_id"": ""e9a1fa6f-81f7-6d1c-2dbc-2134c30ff46e"", ""transaction_id"": ""000b1f5e-8c91-bd13-8ea0-2346092c4801""}",2026-07-25 08:42:14,2026-07-25 08:42:14,2026-07-25 08:42:16,,,,,,INSERT,2869,2026-09-07 11:53:00
6d3b867c-ed94-4378-d814-abe0821b390c,9cc41ca3-d58c-449e-57e0-d57bb3ab800b,c5e3be15-f1dc-5270-4780-2d60968c77f1,PASS,false,"{""user_id"": ""e9a1fa6f-81f7-6d1c-2dbc-2134c30ff46e"", ""transaction_id"": ""000b1f5e-8c91-bd13-8ea0-2346092c4801""}",2026-07-25 08:42:14,2026-07-25 08:42:14,2026-07-25 08:42:16,,,,,,INSERT,2870,2026-09-07 11:55:00
9d8feee1-e12c-6678-933c-3b76473bccd4,4f2fcfd6-46b8-21c7-fe73-1856f1fcfc36,2daca88b-c1de-6d58-518e-58fd62524390,FAIL,true,"{""user_id"": ""8dedf9fb-4bb0-0f20-b27c-40266703b636"", ""transaction_id"": ""8f9fdc15-dfd2-3d15-7211-4575fa3efd03""}",2026-08-07 07:38:35,2026-08-07 07:38:35,2026-08-07 07:38:37,,REVIEWED,,48e80f79-58eb-a462-1976-a39a507a61a9,2026-08-07 18:38:35,INSERT,2871,2026-09-07 11:46:00
e401461a-f5b9-2b3c-0a2c-bb1be70cf274,e353a243-594d-e8d7-add7-4b0fe90b3651,2daca88b-c1de-6d58-518e-58fd62524390,FAIL,true,"{""user_id"": ""8dedf9fb-4bb0-0f20-b27c-40266703b636"", ""transaction_id"": ""8f9fdc15-dfd2-3d15-7211-4575fa3efd03""}",2026-08-07 07:38:35,2026-08-07 07:38:35,2026-08-07 07:38:37,,REVIEWED,,31f436ea-cc8a-bd69-89b4-db808a32484a,2026-08-07 08:38:35,INSERT,2872,2026-09-07 11:49:00
eb01bba7-4b81-4a84-742f-790ed4bee4e4,8523d070-945b-3711-0a85-872230c95ec4,2daca88b-c1de-6d58-518e-58fd62524390,FAIL,true,"{""user_id"": ""8dedf9fb-4bb0-0f20-b27c-40266703b636"", ""transaction_id"": ""8f9fdc15-dfd2-3d15-7211-4575fa3efd03""}",2026-08-07 07:38:35,2026-08-07 07:38:35,2026-08-07 07:38:37,,REVIEWED,,eb4f9efb-b4d1-880b-b75c-38251c0fb87f,2026-08-07 15:38:35,INSERT,2873,2026-09-07 11:45:00
b481acde-eeaf-ab56-19b6-5b6b6ef1d60c,6ad3cc40-96d2-6487-641a-4b7454c93d44,c6ec757f-ac0d-8818-8349-c078bc4b2732,PASS,false,"{""user_id"": ""acf5e81e-7131-6269-7118-e36477097749"", ""transaction_id"": ""965afd0f-9db4-02f1-c359-5dc20bd372a9""}",2026-08-14 08:27:07,2026-08-14 08:27:07,2026-08-14 08:27:09,,,,,,INSERT,2874,2026-09-07 11:52:00
30bdf7be-5149-7675-8573-b517cb508544,747cb18f-cb9a-efff-6ef7-35aa1f7a63af,c6ec757f-ac0d-8818-8349-c078bc4b2732,PASS,false,"{""user_id"": ""acf5e81e-7131-6269-7118-e36477097749"", ""transaction_id"": ""965afd0f-9db4-02f1-c359-5dc20bd372a9""}",2026-08-14 08:27:07,2026-08-14 08:27:07,2026-08-14 08:27:09,,,,,,INSERT,2875,2026-09-07 11:32:00
d66f3fff-a93f-d7ec-8ee4-3f7fd7680657,e353a243-594d-e8d7-add7-4b0fe90b3651,c6ec757f-ac0d-8818-8349-c078bc4b2732,PASS,false,"{""user_id"": ""acf5e81e-7131-6269-7118-e36477097749"", ""transaction_id"": ""965afd0f-9db4-02f1-c359-5dc20bd372a9""}",2026-08-14 08:27:07,2026-08-14 08:27:07,2026-08-14 08:27:09,,,,,,INSERT,2876,2026-09-07 11:36:00
f17316d5-df42-eabd-604f-3c8d961a9968,e353a243-594d-e8d7-add7-4b0fe90b3651,a095c0d0-a26e-67da-f2fd-a085091f73f3,PASS,false,"{""user_id"": ""9384ec2b-44fe-acae-d248-a9a7ac1aa554"", ""transaction_id"": ""57d3f4dd-d963-dc72-05c8-234b1d763a66""}",2026-08-08 01:50:03,2026-08-08 01:50:03,2026-08-08 01:50:05,,,,,,INSERT,2877,2026-09-07 11:55:00
43e9c94c-3217-f93c-ac60-82a4385fa73d,8523d070-945b-3711-0a85-872230c95ec4,a095c0d0-a26e-67da-f2fd-a085091f73f3,PASS,false,"{""user_id"": ""9384ec2b-44fe-acae-d248-a9a7ac1aa554"", ""transaction_id"": ""57d3f4dd-d963-dc72-05c8-234b1d763a66""}",2026-08-08 01:50:03,2026-08-08 01:50:03,2026-08-08 01:50:05,,,,,,INSERT,2878,2026-09-07 11:35:00
d059b594-7c08-a960-26c4-51fd78597bc6,4f2fcfd6-46b8-21c7-fe73-1856f1fcfc36,a095c0d0-a26e-67da-f2fd-a085091f73f3,PASS,false,"{""user_id"": ""9384ec2b-44fe-acae-d248-a9a7ac1aa554"", ""transaction_id"": ""57d3f4dd-d963-dc72-05c8-234b1d763a66""}",2026-08-08 01:50:03,2026-08-08 01:50:03,2026-08-08 01:50:05,,,,,,INSERT,2879,2026-09-07 11:30:00
9c78bade-8ec7-dccb-7d9d-ef75113808db,6ad3cc40-96d2-6487-641a-4b7454c93d44,32d5ad87-21bd-1db7-4858-73c17f297630,FAIL,true,"{""user_id"": ""1d870966-0710-d430-f071-d87954c63cd8"", ""transaction_id"": ""2e7d952b-785b-8a07-8b0e-a0b912464474""}",2026-07-27 05:17:26,2026-07-27 05:17:26,2026-07-27 05:17:28,,REVIEWED,,09efa19b-2d98-f251-b5c1-f0273563559e,2026-07-28 08:17:26,INSERT,2880,2026-09-07 11:44:00
4ac81bda-e002-8f9a-3b5d-5c9cd73794d5,af7ead9e-ed5f-24c3-7fb9-ae4902223c10,32d5ad87-21bd-1db7-4858-73c17f297630,PASS,false,"{""user_id"": ""1d870966-0710-d430-f071-d87954c63cd8"", ""transaction_id"": ""2e7d952b-785b-8a07-8b0e-a0b912464474""}",2026-07-27 05:17:26,2026-07-27 05:17:26,2026-07-27 05:17:28,,,,,,INSERT,2881,2026-09-07 11:49:00
