event_id,user_id,device_id,platform,os_name,country,city,app_version,session_id,event_type,event_time,event_properties,user_properties,server_upload_time,_fivetran_synced
78cf536a-a020-72d9-91be-0c2a2a9d0c6a,,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,app.opened,2026-07-25 14:34:11,{},"{""account_status"": ""ACTIVE""}",2026-07-25 14:34:16,2026-09-07 06:10:00
5ecbb693-f3ac-2f5e-1749-939daf326af5,,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,sign_up.started,2026-07-25 14:36:11,{},"{""account_status"": ""ACTIVE""}",2026-07-25 14:36:16,2026-09-07 06:10:00
63abbef5-a774-2626-ca35-9116e22ddfbb,750cab75-4ccc-9bc2-a53f-8a28abf3e3fc,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,sign_up.completed,2026-07-25 14:57:11,{},"{""account_status"": ""ACTIVE""}",2026-07-25 14:57:16,2026-09-07 06:10:00
e9c7eb29-d9ad-d9e0-316a-8466dd0a4a6e,750cab75-4ccc-9bc2-a53f-8a28abf3e3fc,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,kyc_step.completed,2026-07-25 15:07:11,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-25 15:07:16,2026-09-07 06:10:00
b91a7793-5e7a-ffce-7530-57b9295026e5,750cab75-4ccc-9bc2-a53f-8a28abf3e3fc,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,kyc_step.completed,2026-07-25 15:17:11,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-25 15:17:16,2026-09-07 06:10:00
78e00f78-2cda-a0b2-3d43-c4fedfe91357,750cab75-4ccc-9bc2-a53f-8a28abf3e3fc,68a57ee7-bb6e-0d06-9211-d6cc997d4ca9,Android,mobile,US,London,5.2.0,5396370668579,kyc_step.completed,2026-07-25 15:27:11,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-07-25 15:27:16,2026-09-07 06:10:00
758daaee-760f-dd95-93dd-bda134fe6da8,,21f55aa5-529e-0da0-3325-2134ebdfeeb4,iOS,mobile,GB,London,5.2.0,1545007494167,app.opened,2026-08-07 17:18:55,{},"{""account_status"": ""ACTIVE""}",2026-08-07 17:19:00,2026-09-07 06:10:00
71934177-9a6e-868d-af05-11973ebb65f1,,21f55aa5-529e-0da0-3325-2134ebdfeeb4,iOS,mobile,GB,London,5.2.0,1545007494167,sign_up.started,2026-08-07 17:20:55,{},"{""account_status"": ""ACTIVE""}",2026-08-07 17:21:00,2026-09-07 06:10:00
28c5b1e3-e8ac-4518-eb8f-54d8df40fe04,,761eb7e3-f909-c46c-2d47-de92cbf80a9f,iOS,mobile,DE,London,5.2.0,6827574301053,app.opened,2026-08-17 18:45:33,{},"{""account_status"": ""ACTIVE""}",2026-08-17 18:45:38,2026-09-07 06:10:00
f664b2b9-b8d8-0619-7653-8a693eaf5f08,,761eb7e3-f909-c46c-2d47-de92cbf80a9f,iOS,mobile,DE,London,5.2.0,6827574301053,sign_up.started,2026-08-17 18:47:33,{},"{""account_status"": ""ACTIVE""}",2026-08-17 18:47:38,2026-09-07 06:10:00
68065678-ad47-8200-ae99-193708464aa4,afffcfd2-341e-f40b-57c7-00aab7b56ea7,761eb7e3-f909-c46c-2d47-de92cbf80a9f,iOS,mobile,DE,London,5.2.0,6827574301053,sign_up.completed,2026-08-17 19:12:33,{},"{""account_status"": ""ACTIVE""}",2026-08-17 19:12:38,2026-09-07 06:10:00
1ef8aca7-898f-3586-b74a-3db6e223afc0,,62a40afe-dcb7-1b1f-785f-a1adfedb5a32,Android,mobile,DE,London,5.2.0,5578252922773,app.opened,2026-07-27 21:56:54,{},"{""account_status"": ""SUSPENDED""}",2026-07-27 21:56:59,2026-09-07 06:10:00
a5a7a595-9b62-d6d2-c6cf-07bfb73e54c3,,62a40afe-dcb7-1b1f-785f-a1adfedb5a32,Android,mobile,DE,London,5.2.0,5578252922773,sign_up.started,2026-07-27 21:58:54,{},"{""account_status"": ""SUSPENDED""}",2026-07-27 21:58:59,2026-09-07 06:10:00
ed696cb3-b774-b61d-6641-01fa5d0607cc,,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,app.opened,2026-09-02 16:22:11,{},"{""account_status"": ""INACTIVE""}",2026-09-02 16:22:16,2026-09-07 06:10:00
70a6d78b-a64e-2384-a117-b86482f59390,,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,sign_up.started,2026-09-02 16:24:11,{},"{""account_status"": ""INACTIVE""}",2026-09-02 16:24:16,2026-09-07 06:10:00
4333240a-d8d9-9ad8-255f-30b91a8709bd,e256a6dc-8f54-86b7-c7b5-b2bc5a8aaeca,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,sign_up.completed,2026-09-02 16:29:11,{},"{""account_status"": ""INACTIVE""}",2026-09-02 16:29:16,2026-09-07 06:10:00
1c9ddbd3-caa7-8357-c0ea-7a67946e8ec2,e256a6dc-8f54-86b7-c7b5-b2bc5a8aaeca,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,kyc_step.completed,2026-09-02 16:39:11,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""INACTIVE""}",2026-09-02 16:39:16,2026-09-07 06:10:00
69b35bf2-5dd0-9e34-2b40-88dab8d49cf2,e256a6dc-8f54-86b7-c7b5-b2bc5a8aaeca,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,kyc_step.completed,2026-09-02 16:49:11,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""INACTIVE""}",2026-09-02 16:49:16,2026-09-07 06:10:00
e9b8b3ea-2456-d767-56ff-66fda812cf1b,e256a6dc-8f54-86b7-c7b5-b2bc5a8aaeca,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,kyc_step.completed,2026-09-02 16:59:11,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""INACTIVE""}",2026-09-02 16:59:16,2026-09-07 06:10:00
547c9030-18dd-3aea-43b6-c6ef35c82133,e256a6dc-8f54-86b7-c7b5-b2bc5a8aaeca,7b163453-7042-eb9e-0612-85a7b6fac9b9,iOS,mobile,US,London,5.2.0,1703381474841,transaction.completed,2026-09-07 20:29:11,{},"{""account_status"": ""INACTIVE""}",2026-09-07 20:29:16,2026-09-07 06:10:00
4b9842c5-57aa-5681-428f-54aac1c97ab6,,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,app.opened,2026-08-27 22:06:29,{},"{""account_status"": ""ACTIVE""}",2026-08-27 22:06:34,2026-09-07 06:10:00
c99156cc-54a6-368b-71d6-0744b06f0681,,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,sign_up.started,2026-08-27 22:08:29,{},"{""account_status"": ""ACTIVE""}",2026-08-27 22:08:34,2026-09-07 06:10:00
09268f85-982c-7129-4679-fe6e91779972,dbccc477-09e9-db0a-df46-529061ee411a,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,sign_up.completed,2026-08-27 22:18:29,{},"{""account_status"": ""ACTIVE""}",2026-08-27 22:18:34,2026-09-07 06:10:00
06a4093b-49d6-93b1-8593-53fa25e4e633,dbccc477-09e9-db0a-df46-529061ee411a,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,kyc_step.completed,2026-08-27 22:28:29,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-27 22:28:34,2026-09-07 06:10:00
90441ec6-5ef0-195e-e152-dc3a3894de06,dbccc477-09e9-db0a-df46-529061ee411a,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,kyc_step.completed,2026-08-27 22:38:29,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-27 22:38:34,2026-09-07 06:10:00
4e8172da-4a8d-4853-b6bb-cd585cdb7eda,dbccc477-09e9-db0a-df46-529061ee411a,754f595f-12f6-38e6-b197-603ca45c7178,Android,mobile,DE,London,5.2.0,5306789204104,kyc_step.completed,2026-08-27 22:48:29,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-27 22:48:34,2026-09-07 06:10:00
b1f0ed9b-ce21-7fb3-be65-4bf9278976c9,,4e0387ad-a246-ea52-9150-d9b22886825e,Android,mobile,US,London,5.2.0,6186917236345,app.opened,2026-08-16 13:42:49,{},"{""account_status"": ""INACTIVE""}",2026-08-16 13:42:54,2026-09-07 06:10:00
4ad653d0-9b81-ce24-2582-bca620e8dae1,,4e0387ad-a246-ea52-9150-d9b22886825e,Android,mobile,US,London,5.2.0,6186917236345,sign_up.started,2026-08-16 13:44:49,{},"{""account_status"": ""INACTIVE""}",2026-08-16 13:44:54,2026-09-07 06:10:00
42696d14-0316-cde5-9590-690125fb2421,,072b50ed-3a58-d606-a302-db2f41deca4c,iOS,mobile,DE,London,5.2.0,6328264402427,app.opened,2026-09-03 19:21:33,{},"{""account_status"": ""ACTIVE""}",2026-09-03 19:21:38,2026-09-07 06:10:00
bed64914-8233-0e6e-b89c-96e95d39b505,,072b50ed-3a58-d606-a302-db2f41deca4c,iOS,mobile,DE,London,5.2.0,6328264402427,sign_up.started,2026-09-03 19:23:33,{},"{""account_status"": ""ACTIVE""}",2026-09-03 19:23:38,2026-09-07 06:10:00
5075b7d1-8047-c7e1-da44-ae00964e81dd,,9e5364dc-7a1a-fd67-67e5-6f19844e2e8b,Android,mobile,DE,London,5.2.0,3742954456088,app.opened,2026-08-01 18:30:31,{},"{""account_status"": ""ACTIVE""}",2026-08-01 18:30:36,2026-09-07 06:10:00
dd8b6c69-60c3-36eb-5fd6-39e685f970f7,,9e5364dc-7a1a-fd67-67e5-6f19844e2e8b,Android,mobile,DE,London,5.2.0,3742954456088,sign_up.started,2026-08-01 18:32:31,{},"{""account_status"": ""ACTIVE""}",2026-08-01 18:32:36,2026-09-07 06:10:00
57a55d1a-1093-a05b-f26b-3379ab32dc3a,,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,app.opened,2026-08-16 21:35:54,{},"{""account_status"": ""ACTIVE""}",2026-08-16 21:35:59,2026-09-07 06:10:00
396c6135-34d8-8c51-4f2e-d3eb398e2497,,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,sign_up.started,2026-08-16 21:37:54,{},"{""account_status"": ""ACTIVE""}",2026-08-16 21:37:59,2026-09-07 06:10:00
1e9d8b00-ca0d-e08e-ba90-2275c72bf2e8,acf5e81e-7131-6269-7118-e36477097749,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,sign_up.completed,2026-08-16 21:58:54,{},"{""account_status"": ""ACTIVE""}",2026-08-16 21:58:59,2026-09-07 06:10:00
91c4b8c6-7596-1b93-7fb0-b7b65b43ae1a,acf5e81e-7131-6269-7118-e36477097749,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,kyc_step.completed,2026-08-16 22:08:54,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-16 22:08:59,2026-09-07 06:10:00
031f9724-e803-68e2-a37d-afcae9a6df13,acf5e81e-7131-6269-7118-e36477097749,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,kyc_step.completed,2026-08-16 22:18:54,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-16 22:18:59,2026-09-07 06:10:00
d1a33332-d882-ce3c-bf0a-abdfd708bdc7,acf5e81e-7131-6269-7118-e36477097749,8675ec71-deeb-9601-2b4b-8171a5fc00b5,iOS,mobile,US,London,5.2.0,1250739642587,kyc_step.completed,2026-08-16 22:28:54,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-16 22:28:59,2026-09-07 06:10:00
f3b81fe4-194d-9447-a05b-e2306603854f,,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,app.opened,2026-08-03 07:55:52,{},"{""account_status"": ""PENDING""}",2026-08-03 07:55:57,2026-09-07 06:10:00
457f4a84-1133-ded4-81e6-0c4c545b19ba,,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,sign_up.started,2026-08-03 07:57:52,{},"{""account_status"": ""PENDING""}",2026-08-03 07:57:57,2026-09-07 06:10:00
df63bcb2-89a8-9d04-bdc3-13b8d8bb254c,3eae0032-0bd4-a990-0640-be0f25b8fd4b,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,sign_up.completed,2026-08-03 08:16:52,{},"{""account_status"": ""PENDING""}",2026-08-03 08:16:57,2026-09-07 06:10:00
91136499-7256-87c2-0e54-5d51cc445778,3eae0032-0bd4-a990-0640-be0f25b8fd4b,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,kyc_step.completed,2026-08-03 08:26:52,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""PENDING""}",2026-08-03 08:26:57,2026-09-07 06:10:00
418df073-3ea4-26b8-3f7b-16ec85dff8e2,3eae0032-0bd4-a990-0640-be0f25b8fd4b,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,kyc_step.completed,2026-08-03 08:36:52,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""PENDING""}",2026-08-03 08:36:57,2026-09-07 06:10:00
b0901da2-2ec4-6bfe-bd4b-a9cdcc19e0ac,3eae0032-0bd4-a990-0640-be0f25b8fd4b,bdcaf089-3a76-8ae2-e5ec-276c862c9e66,Android,mobile,DE,London,5.2.0,1578378524295,kyc_step.completed,2026-08-03 08:46:52,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""PENDING""}",2026-08-03 08:46:57,2026-09-07 06:10:00
8d4e46c5-4409-10e2-9bf0-72e7fab87bb6,,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,app.opened,2026-08-28 07:46:31,{},"{""account_status"": ""SUSPENDED""}",2026-08-28 07:46:36,2026-09-07 06:10:00
30a4c4b0-be3c-7c84-1763-50f54708b42e,,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,sign_up.started,2026-08-28 07:48:31,{},"{""account_status"": ""SUSPENDED""}",2026-08-28 07:48:36,2026-09-07 06:10:00
85c65764-21ee-ba3d-e733-c344e7f8daa8,3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,sign_up.completed,2026-08-28 07:52:31,{},"{""account_status"": ""SUSPENDED""}",2026-08-28 07:52:36,2026-09-07 06:10:00
95eef403-3e72-e402-3a43-17a1352ded78,3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,kyc_step.completed,2026-08-28 08:02:31,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-08-28 08:02:36,2026-09-07 06:10:00
76da7bc3-7a2f-2c57-94ce-23b7c2fd7e2d,3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,kyc_step.completed,2026-08-28 08:12:31,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-08-28 08:12:36,2026-09-07 06:10:00
c80aa7cf-e1b3-3498-8974-7baf19283cfc,3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,kyc_step.completed,2026-08-28 08:22:31,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""SUSPENDED""}",2026-08-28 08:22:36,2026-09-07 06:10:00
1dcccf24-7a71-ce7b-3248-f69912b3b3eb,3fcb7546-8eb2-2579-0cdb-1ca476ecbdd6,b08c147d-3a74-7c44-3ebe-066cdb869a02,Android,mobile,GB,London,5.2.0,1705136695504,transaction.completed,2026-09-04 02:52:31,{},"{""account_status"": ""SUSPENDED""}",2026-09-04 02:52:36,2026-09-07 06:10:00
94eb2ddd-0275-4eca-91bf-903d4cca3dda,,32888f78-79dd-7b95-1558-cc6d71203b7a,iOS,mobile,US,London,5.2.0,9571029407687,app.opened,2026-07-29 08:19:49,{},"{""account_status"": ""INACTIVE""}",2026-07-29 08:19:54,2026-09-07 06:10:00
1c8cd498-e7ad-595b-dc73-9cbc6e047758,,32888f78-79dd-7b95-1558-cc6d71203b7a,iOS,mobile,US,London,5.2.0,9571029407687,sign_up.started,2026-07-29 08:21:49,{},"{""account_status"": ""INACTIVE""}",2026-07-29 08:21:54,2026-09-07 06:10:00
96c49c44-31de-54f6-a483-39f7c7036a4c,3f4b1a70-c074-718e-425a-609f7337c599,32888f78-79dd-7b95-1558-cc6d71203b7a,iOS,mobile,US,London,5.2.0,9571029407687,sign_up.completed,2026-07-29 08:37:49,{},"{""account_status"": ""INACTIVE""}",2026-07-29 08:37:54,2026-09-07 06:10:00
a1919e12-7e1b-5edf-454f-6d2d99f2587c,,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,app.opened,2026-07-24 12:32:36,{},"{""account_status"": ""ACTIVE""}",2026-07-24 12:32:41,2026-09-07 06:10:00
7bb8373c-81dd-f3ea-5421-b62c2d31317c,,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,sign_up.started,2026-07-24 12:34:36,{},"{""account_status"": ""ACTIVE""}",2026-07-24 12:34:41,2026-09-07 06:10:00
883d9b03-de04-d086-43a2-9acd4cb50736,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,sign_up.completed,2026-07-24 12:56:36,{},"{""account_status"": ""ACTIVE""}",2026-07-24 12:56:41,2026-09-07 06:10:00
80c8b083-8faf-04ba-ad87-16e146794c1e,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,kyc_step.completed,2026-07-24 13:06:36,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-24 13:06:41,2026-09-07 06:10:00
1c894d39-70a6-b5fc-a03c-67ff4f0dc7bc,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,kyc_step.completed,2026-07-24 13:16:36,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-07-24 13:16:41,2026-09-07 06:10:00
2ea35df6-f219-3325-c1b1-56bdfa2badf7,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,kyc_step.completed,2026-07-24 13:26:36,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-07-24 13:26:41,2026-09-07 06:10:00
78731a4e-8271-bbba-f96f-4a1be4b3b66b,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,fe034a0e-74cd-173b-c16b-44e19d4a305f,Android,mobile,GB,London,5.2.0,8162951294037,transaction.completed,2026-07-27 22:56:36,{},"{""account_status"": ""ACTIVE""}",2026-07-27 22:56:41,2026-09-07 06:10:00
71757228-dcad-fda8-ece0-27bb18359b4b,,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,app.opened,2026-08-30 09:56:27,{},"{""account_status"": ""ACTIVE""}",2026-08-30 09:56:32,2026-09-07 06:10:00
89e10a5a-afdc-8a51-a34c-4c7857a99ae7,,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,sign_up.started,2026-08-30 09:58:27,{},"{""account_status"": ""ACTIVE""}",2026-08-30 09:58:32,2026-09-07 06:10:00
3b576da7-c34a-4fa6-1bd4-87bbc75ee63d,c0e3befd-4c71-e0fe-5a0c-dd7cf1578470,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,sign_up.completed,2026-08-30 10:06:27,{},"{""account_status"": ""ACTIVE""}",2026-08-30 10:06:32,2026-09-07 06:10:00
c4342281-51ec-8f30-4e2d-a2578074a1ed,c0e3befd-4c71-e0fe-5a0c-dd7cf1578470,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,kyc_step.completed,2026-08-30 10:16:27,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-30 10:16:32,2026-09-07 06:10:00
af4b88ff-1a58-c6ae-78cc-d78887c84346,c0e3befd-4c71-e0fe-5a0c-dd7cf1578470,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,kyc_step.completed,2026-08-30 10:26:27,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-30 10:26:32,2026-09-07 06:10:00
35d5b119-9c09-f0fe-ed74-03c64cd0d32e,c0e3befd-4c71-e0fe-5a0c-dd7cf1578470,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,kyc_step.completed,2026-08-30 10:36:27,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-30 10:36:32,2026-09-07 06:10:00
c4329e78-3120-9ff4-2809-06a952e24a8e,c0e3befd-4c71-e0fe-5a0c-dd7cf1578470,10c88179-2dc5-8521-29c2-f1f97eebf539,Android,mobile,GB,London,5.2.0,6358714628850,transaction.completed,2026-09-01 02:06:27,{},"{""account_status"": ""ACTIVE""}",2026-09-01 02:06:32,2026-09-07 06:10:00
78d3ca66-434a-7e17-eece-d5b33a8da127,,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,app.opened,2026-08-01 03:59:01,{},"{""account_status"": ""SUSPENDED""}",2026-08-01 03:59:06,2026-09-07 06:10:00
4db9eacb-d59d-cbfa-db32-6207ef303fd0,,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,sign_up.started,2026-08-01 04:01:01,{},"{""account_status"": ""SUSPENDED""}",2026-08-01 04:01:06,2026-09-07 06:10:00
d4488069-5a9b-63f8-ba09-a484556ed0d1,06e745f9-88bc-539c-9f4c-3b79fb10987f,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,sign_up.completed,2026-08-01 04:12:01,{},"{""account_status"": ""SUSPENDED""}",2026-08-01 04:12:06,2026-09-07 06:10:00
903389b4-6ce0-52ef-4eda-31cc73200e30,06e745f9-88bc-539c-9f4c-3b79fb10987f,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,kyc_step.completed,2026-08-01 04:22:01,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-08-01 04:22:06,2026-09-07 06:10:00
0173c12e-6ac8-9d70-c33f-fef764bf2e8c,06e745f9-88bc-539c-9f4c-3b79fb10987f,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,kyc_step.completed,2026-08-01 04:32:01,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""SUSPENDED""}",2026-08-01 04:32:06,2026-09-07 06:10:00
0e28a088-6771-dc17-f0a3-0219c3210788,06e745f9-88bc-539c-9f4c-3b79fb10987f,da341653-2bf9-98ad-c92a-eb0c656ffbd8,iOS,mobile,GB,London,5.2.0,5740469085046,kyc_step.completed,2026-08-01 04:42:01,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""SUSPENDED""}",2026-08-01 04:42:06,2026-09-07 06:10:00
418495a4-b777-dcb9-a97c-696b356766ec,,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,app.opened,2026-08-15 16:16:54,{},"{""account_status"": ""ACTIVE""}",2026-08-15 16:16:59,2026-09-07 06:10:00
060fd3b6-5f9c-11f0-d522-1c404b77cf1c,,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,sign_up.started,2026-08-15 16:18:54,{},"{""account_status"": ""ACTIVE""}",2026-08-15 16:18:59,2026-09-07 06:10:00
8f5a5787-8edd-8e22-5360-19db61e561bb,78660765-14f7-ce8d-d5bc-b8d04094dded,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,sign_up.completed,2026-08-15 16:45:54,{},"{""account_status"": ""ACTIVE""}",2026-08-15 16:45:59,2026-09-07 06:10:00
80c0e667-9e18-23a2-3708-eb7fcc274beb,78660765-14f7-ce8d-d5bc-b8d04094dded,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,kyc_step.completed,2026-08-15 16:55:54,"{""step"": 1, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-15 16:55:59,2026-09-07 06:10:00
1b5982d2-4622-70cb-db3d-419b70aa9992,78660765-14f7-ce8d-d5bc-b8d04094dded,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,kyc_step.completed,2026-08-15 17:05:54,"{""step"": 2, ""is_final_step"": false}","{""account_status"": ""ACTIVE""}",2026-08-15 17:05:59,2026-09-07 06:10:00
5352db34-2911-268f-3e3e-47b3130da476,78660765-14f7-ce8d-d5bc-b8d04094dded,23d2789d-ce2c-c739-a552-abc65a86503a,Android,mobile,US,London,5.2.0,4559258033682,kyc_step.completed,2026-08-15 17:15:54,"{""step"": 3, ""is_final_step"": true}","{""account_status"": ""ACTIVE""}",2026-08-15 17:15:59,2026-09-07 06:10:00
960b9746-9b51-0232-fca7-644d47b76d17,,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,app.opened,2026-07-26 17:33:37,{},"{""account_status"": ""ACTIVE""}",2026-07-26 17:33:42,2026-09-07 06:10:00
0e5d8626-19f7-f775-0f2f-633b60013e38,,784983ff-97ca-eef5-b8a4-c19ff105c2d8,Android,mobile,GB,London,5.2.0,5395843370494,sign_up.started,2026-07-26 17:35:37,{},"{""account_status"": ""ACTIVE""}",2026-07-26 17:35:42,2026-09-07 06:10:00
