id,user_id,account_id,type,state,sent_amount,sent_currency,received_amount,received_currency,exchange_rate,source_amount,recipient_id,recipient_account_id,workflow_id,created_at,updated_at,expires_at,memo,purpose,from_wallet_id,to_wallet_id,summary,metadata,fee_label,fee_kind,_cdc_operation,_cdc_lsn,_cdc_loaded_at
000b1f5e-8c91-bd13-8ea0-2346092c4801,e9a1fa6f-81f7-6d1c-2dbc-2134c30ff46e,1ca35cfb-04fc-6d82-7d15-438552fbe43b,CONVERSION,CANCELLED,375.03,EUR,783812.7,NGN,2090.0,377.53,,,,2026-07-25 08:42:09,2026-07-25 15:43:09,2026-07-26 08:42:09,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 377.53}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1101,2026-09-07 11:32:00
d34794cc-5d04-032d-5742-3882f34a7949,cada4f80-a9e7-82d4-fd08-b32c62d60e93,dea4ae17-54fd-9ad3-9716-108ef72169bb,CONVERSION_DISBURSEMENT,FAILED,610.9,GBP,131038.05,KES,214.5,613.4,11536e99-5c50-8720-f982-f4e08603156a,81e03a5e-8b48-f496-86ab-d4e7f4124360,,2026-08-03 12:59:57,2026-08-05 09:41:57,2026-08-04 12:59:57,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 613.4}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1102,2026-09-07 11:58:00
0bb81d38-1b37-ef19-b3bc-912f5fb7474e,bc8960a9-23b8-c1e9-3924-56de3eb13b90,815ef6d1-3b8f-aa18-37f8-a88b17fc695a,COLLECTION_CONVERSION_DISBURSEMENT,CANCELLED,501.97,EUR,2650401.6,UGX,5280.0,504.47,278ed00d-ba02-66ef-be05-5787965befdf,19597b5a-a7a8-f636-6a35-df59e2aa7a5d,,2026-09-01 07:57:57,2026-09-02 03:53:57,2026-09-02 07:57:57,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 504.47}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1103,2026-09-07 11:51:00
7ba16dd7-95ca-788d-d6bc-a7126ecca931,d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,f6e07cc0-6c52-c49f-9b49-bd26df57c59a,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,506.84,GBP,108717.18,KES,214.5,509.34,5cae9610-c72c-1fe3-72c2-2a1679eb4168,73b6a09b-1bea-f6ac-97fa-7f0483639007,,2026-08-29 05:45:05,2026-08-29 09:04:05,2026-08-30 05:45:05,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 509.34}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1104,2026-09-07 11:31:00
d7d3b9d9-4c85-9233-8325-bd9ebf98e734,13432e61-1ca3-c448-0279-b6a68f9797b0,5d59cd2a-4eea-04e7-0ab5-4bde20a04502,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,636.01,EUR,3358132.8,UGX,5280.0,638.51,284bf962-5744-f596-7422-21676b7a2460,530ac1c7-b8ba-8368-4fc7-77685ebbcca5,,2026-08-13 12:52:59,2026-08-15 06:00:59,2026-08-14 12:52:59,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 638.51}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1105,2026-09-07 11:34:00
6adfd568-b5ca-a993-aaca-d101f1530f68,292bd156-db94-6570-1ac7-0ec0ab8ddeb4,50843242-168b-1625-746f-78910964fbbf,INCOMING_COLLECTION,COMPLETED,532.87,USD,1012453.0,NGN,1900.0,535.37,,,,2026-08-20 19:06:14,2026-08-22 03:54:14,2026-08-21 19:06:14,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 535.37}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1106,2026-09-07 11:58:00
4458b006-332c-ce0a-0e7d-a698ab95c72f,f84f16b3-a79f-bfaf-def5-768968f45bce,da330aa1-541c-dfcd-da0d-4a5f148f8b74,CONVERSION_DISBURSEMENT,COMPLETED,147.89,EUR,780859.2,UGX,5280.0,150.39,a2bb522b-0b25-1279-785a-c5d0df92a621,40ef3935-5f90-bed6-fb25-664d630aa767,,2026-07-25 17:26:39,2026-07-26 19:27:39,2026-07-26 17:26:39,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 150.39}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1107,2026-09-07 11:56:00
af65e8cc-f9cf-8499-c9c1-ad45f4ea6b97,9384ec2b-44fe-acae-d248-a9a7ac1aa554,6f962882-95d8-2980-ff37-d19c2e76128b,COLLECTION,EXPIRED,361.05,EUR,65530.58,KES,181.5,363.55,,,,2026-07-26 18:44:07,2026-07-27 20:47:07,2026-07-27 18:44:07,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 363.55}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1108,2026-09-07 11:58:00
bd0b0fa2-8bee-f83f-96a0-6bf2c14ebd10,da743152-627b-41a1-ffd6-f23232ffe294,d47d577b-fa5a-91ca-059d-d55d4b943e30,COLLECTION_CONVERSION_DISBURSEMENT,CANCELLED,589.92,EUR,1232932.8,NGN,2090.0,592.42,0c3ce284-c7e5-3bbb-dcb5-1c535b62a8df,45f18619-54f9-0429-a7de-02ccdda4f4a7,,2026-08-27 16:57:08,2026-08-29 17:24:08,2026-08-28 16:57:08,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 592.42}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1109,2026-09-07 11:50:00
c60ea4d5-0d04-dcb6-98cd-26555297e1ad,bc8960a9-23b8-c1e9-3924-56de3eb13b90,815ef6d1-3b8f-aa18-37f8-a88b17fc695a,COLLECTION_CONVERSION_DISBURSEMENT,DISBURSEMENT_IN_PROGRESS,155.26,EUR,819772.8,UGX,5280.0,157.76,278ed00d-ba02-66ef-be05-5787965befdf,19597b5a-a7a8-f636-6a35-df59e2aa7a5d,,2026-08-01 00:21:42,2026-08-01 03:05:42,2026-08-02 00:21:42,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 157.76}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1110,2026-09-07 11:57:00
87cec69d-9e47-a339-c0ae-0b1af3476736,675dd5af-3c36-5296-dca0-2eecacdabacc,50fd9d3f-85d5-1695-90b2-b633956b8c0c,INCOMING_PEER_TO_PEER,COMPLETED,278.35,GBP,59706.08,KES,214.5,280.85,,,,2026-08-09 13:43:13,2026-08-10 14:21:13,2026-08-10 13:43:13,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 280.85}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1111,2026-09-07 11:51:00
9f027cbf-eb29-d912-9d1b-83dfa46b6fce,d4aac9a3-3ed8-c56c-da09-dfa052828d80,533420e6-d9d8-0b8d-7e8a-dee70758e201,COLLECTION_CONVERSION_DISBURSEMENT,EXPIRED,231.51,EUR,483855.9,NGN,2090.0,234.01,8ed6ad5e-1831-8aa3-5466-9d1910df9974,4082cbb9-48bd-db3e-62f5-df2badaa44ca,,2026-08-10 07:07:39,2026-08-11 13:33:39,2026-08-11 07:07:39,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 234.01}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1112,2026-09-07 11:49:00
01e06ad8-8880-2d4d-89b8-b7eec5f833cf,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,43e458fc-63f2-ae24-fc3d-3348008d4127,CONVERSION_DISBURSEMENT,COMPLETED,875.03,GBP,3753878.7,TZS,4290.0,877.53,3a7e8e14-e359-eee1-7399-1a476e191042,74188109-d3d1-bf0f-56c4-38e469efafb1,,2026-07-29 03:47:50,2026-07-29 15:13:50,2026-07-30 03:47:50,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 877.53}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1113,2026-09-07 11:37:00
6edaba8c-6789-e7d0-a155-eb2c737cf8b5,4d71c366-b41b-3143-8b10-550cd5704f32,2260e70f-e0cc-edc5-f05d-b76e1a84a51a,DISBURSEMENT,COMPLETED,378.72,GBP,81235.44,KES,214.5,381.22,39e58ff0-92f8-37d4-4750-3f1dc33a1f6c,8f9b72ae-d85c-16bd-6dda-4f8dcea60f4c,,2026-09-06 17:22:34,2026-09-07 11:02:34,2026-09-07 17:22:34,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 381.22}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1114,2026-09-07 11:40:00
795741bb-07e3-c39a-a925-2745d2769c96,13432e61-1ca3-c448-0279-b6a68f9797b0,5d59cd2a-4eea-04e7-0ab5-4bde20a04502,OUTGOING_PEER_TO_PEER,COMPLETED,355.64,EUR,1877779.2,UGX,5280.0,358.14,,,,2026-08-07 03:59:29,2026-08-08 09:52:29,2026-08-08 03:59:29,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 358.14}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1115,2026-09-07 11:34:00
ad62d094-4c4d-6e40-24e2-226ca250d133,575aed2c-a5c5-650c-8186-a57611a72609,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,COLLECTION_CONVERSION_DISBURSEMENT,ON_HOLD,279.58,GBP,690562.6,NGN,2470.0,282.08,632dbb5e-486b-b6bf-eafd-e7d95f733a3e,adcc3daf-569f-3ab3-c643-530068a51c68,,2026-08-12 11:32:21,2026-08-14 00:48:21,2026-08-13 11:32:21,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 282.08}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1116,2026-09-07 11:34:00
abc53545-2e6d-7a04-1d57-e73431bf5cf6,1d48a071-ab61-a7b1-793b-4c3220500494,bf780e3f-f6b7-51f7-9b74-92459b1bc895,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,754.58,GBP,3237148.2,TZS,4290.0,757.08,80599b93-79c2-d2e4-9ae1-a991524f93ff,73557b9d-0fd6-f47e-f52d-4af2269ed4c9,,2026-08-04 05:14:11,2026-08-05 23:21:11,2026-08-05 05:14:11,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 757.08}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1117,2026-09-07 11:47:00
a8cfe589-9dc8-9e1a-540e-7d01735d88f3,8da0365b-f898-97b9-405c-acec877409a9,6f4cc69a-4b22-d308-1c8e-aee95715bd6f,OUTGOING_PEER_TO_PEER,COMPLETED,299.65,GBP,64274.92,KES,214.5,302.15,,,,2026-09-06 04:42:51,2026-09-06 17:55:51,2026-09-07 04:42:51,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 302.15}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1118,2026-09-07 11:51:00
3f05557c-502e-d818-013c-a9982b2bf58c,9384ec2b-44fe-acae-d248-a9a7ac1aa554,6f962882-95d8-2980-ff37-d19c2e76128b,DISBURSEMENT,FAILED,863.62,EUR,156747.03,KES,181.5,866.12,d11376e0-38d7-7b9a-e916-da57f24823ab,ee33688d-597e-6845-e277-18c5737d1fb6,,2026-08-11 04:39:56,2026-08-12 02:15:56,2026-08-12 04:39:56,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 866.12}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1119,2026-09-07 11:37:00
94f6c67a-d009-5507-07fc-584ea1b24627,300568d2-0de0-51a6-69ca-97d2764414fd,49bc473f-ed7b-f656-218a-15368c99a894,REVERSAL,COMPLETED,767.64,EUR,2786533.2,TZS,3630.0,770.14,,,,2026-09-05 19:22:40,2026-09-05 20:39:40,2026-09-06 19:22:40,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 770.14}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1120,2026-09-07 11:54:00
c6735380-a766-8617-78db-cde38a284792,3eae0032-0bd4-a990-0640-be0f25b8fd4b,664fa663-7e8f-8095-624c-69b6b24445a7,COLLECTION_CONVERSION_DISBURSEMENT,FAILED,806.71,EUR,146417.87,KES,181.5,809.21,3e49fd09-1b19-d8b8-d830-20816fcc57dd,862268d1-6683-e107-96c0-44d06f887f28,,2026-08-06 03:38:24,2026-08-07 16:45:24,2026-08-07 03:38:24,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 809.21}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1121,2026-09-07 11:30:00
1017ab44-3b53-f64b-7cd6-1da4c2efda8b,f2b43abf-8441-aefd-0299-436a8e485223,7da67785-b63b-4dc3-a559-e46379e13cea,REVERSAL,DISBURSEMENT_IN_PROGRESS,55.57,USD,105583.0,NGN,1900.0,58.07,,,,2026-08-16 23:19:20,2026-08-17 23:49:20,2026-08-17 23:19:20,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 58.07}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1122,2026-09-07 11:55:00
eafb9f20-783c-91eb-635a-11f25c7af83d,8dedf9fb-4bb0-0f20-b27c-40266703b636,8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,COLLECTION_CONVERSION_DISBURSEMENT,EXPIRED,818.8,EUR,1711292.0,NGN,2090.0,821.3,67884209-92ca-525a-6de5-93329364f3d0,4a1dab32-6aed-fdc7-a3e0-5309b5a1b949,,2026-08-03 12:54:33,2026-08-05 00:16:33,2026-08-04 12:54:33,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 821.3}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1123,2026-09-07 11:41:00
a4bae8bf-83b8-fa05-13bc-0dc63ae0acdb,cada4f80-a9e7-82d4-fd08-b32c62d60e93,dea4ae17-54fd-9ad3-9716-108ef72169bb,OUTGOING_PEER_TO_PEER,COMPLETED,407.11,GBP,87325.1,KES,214.5,409.61,,,,2026-08-17 20:40:56,2026-08-18 06:10:56,2026-08-18 20:40:56,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 409.61}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1124,2026-09-07 11:45:00
6a241f46-3af7-fa21-a93e-7b5b1e4ae3a7,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,eb5cf467-80ba-cd64-7a0e-cfea958ca9ba,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,651.23,USD,3125904.0,UGX,4800.0,653.73,6d4067f4-5003-2b35-1857-8bafbac7e2b9,5fd23109-4140-752c-aa44-825950018b7b,,2026-08-11 02:01:13,2026-08-12 19:07:13,2026-08-12 02:01:13,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 653.73}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1125,2026-09-07 11:56:00
48907b6d-d240-ef02-a968-1fc1ba5c865d,3fa7f104-1bf9-0e27-dc96-925eccf3a171,8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,OUTGOING_PEER_TO_PEER,FAILED,793.09,GBP,1958932.3,NGN,2470.0,795.59,,,,2026-08-24 10:53:03,2026-08-24 12:10:03,2026-08-25 10:53:03,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 795.59}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1126,2026-09-07 11:55:00
2488c84d-99d0-90fd-6928-043ed492b51a,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,eb5cf467-80ba-cd64-7a0e-cfea958ca9ba,OUTGOING_PEER_TO_PEER,COMPLETED,170.1,USD,561330.0,TZS,3300.0,172.6,,,,2026-09-04 14:28:49,2026-09-05 23:21:49,2026-09-05 14:28:49,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 172.6}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1127,2026-09-07 11:49:00
74169e82-ec1f-41ce-57b9-4dfbaf82e70c,a193c4b2-3c19-e71d-1184-05ad9e11d2cd,df615a5c-b432-3070-a23d-4c2fc2a79689,OUTGOING_PEER_TO_PEER,CANCELLED,167.6,EUR,350284.0,NGN,2090.0,170.1,,,,2026-08-18 07:07:51,2026-08-19 01:11:51,2026-08-19 07:07:51,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 170.1}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1128,2026-09-07 11:32:00
e8ca7483-dc0e-3375-85d0-691c33cd1d56,79279973-5e78-1fd7-94e0-d3baa9f948b2,4e7ed827-455a-c762-7428-a656b3ee4d3b,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,115.54,GBP,495666.6,TZS,4290.0,118.04,15b02530-f020-e992-b576-255e98549f22,a4bbf962-606e-0e1c-8f15-84494f40c22f,,2026-08-12 05:05:44,2026-08-12 14:07:44,2026-08-13 05:05:44,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 118.04}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1129,2026-09-07 11:55:00
c2f43c10-e869-707c-bdcb-fffccdfba4e9,ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,4a15544d-c5e7-ce8a-3a57-8a8ea9488d99,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,328.46,EUR,1734268.8,UGX,5280.0,330.96,a446be72-364c-911a-a9ab-364a1777e8cb,0577aea9-f899-9246-98de-8ebba3b5cece,,2026-08-31 19:53:56,2026-09-01 21:55:56,2026-09-01 19:53:56,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 330.96}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1130,2026-09-07 11:35:00
65bf8e04-ae3c-2ce6-fde6-849b468b22af,79279973-5e78-1fd7-94e0-d3baa9f948b2,4e7ed827-455a-c762-7428-a656b3ee4d3b,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,341.77,GBP,844171.9,NGN,2470.0,344.27,b3ecb951-ab8c-bf97-20b7-1785d02ce0c1,ff4625af-bd20-563b-f275-b5f3d436a7a8,,2026-08-14 01:29:05,2026-08-15 16:02:05,2026-08-15 01:29:05,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 344.27}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1131,2026-09-07 11:41:00
b4f02f6f-af3f-9d9a-b272-5aa79d30c42e,8a0b3c33-36d8-393a-7c44-1fe7ab4220a7,6e595ed3-a8b3-17fa-18d0-752b1825bc54,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,724.75,USD,119583.75,KES,165.0,727.25,66d06371-d8e8-8ebb-7a9e-8eefffa361be,7d824264-1ba3-62e7-afa4-15e56d204496,,2026-08-12 22:41:14,2026-08-13 21:48:14,2026-08-13 22:41:14,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 727.25}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1132,2026-09-07 11:31:00
ee462fcd-a829-907c-d9be-ccff33a315f3,292bd156-db94-6570-1ac7-0ec0ab8ddeb4,50843242-168b-1625-746f-78910964fbbf,INCOMING_COLLECTION,COMPLETED,406.3,USD,771970.0,NGN,1900.0,408.8,,,,2026-08-24 13:59:36,2026-08-25 23:44:36,2026-08-25 13:59:36,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 408.8}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1133,2026-09-07 11:32:00
ff2f6883-163b-5481-284e-4cd4f9c3ee05,675dd5af-3c36-5296-dca0-2eecacdabacc,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COLLECTION,COMPLETED,596.42,GBP,127932.09,KES,214.5,598.92,,,,2026-08-10 23:07:38,2026-08-11 15:27:38,2026-08-11 23:07:38,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 598.92}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1134,2026-09-07 11:31:00
ea3e072a-8f22-1604-d46b-7756b9e439ef,f54ad0a2-e874-66d7-ad66-a1bd93676a02,d9acd158-4d34-85c5-c5c1-4eb4b27b3d90,REVERSAL,DISBURSEMENT_IN_PROGRESS,503.64,USD,83100.6,KES,165.0,506.14,,,,2026-07-27 19:56:41,2026-07-28 02:06:41,2026-07-28 19:56:41,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 506.14}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1135,2026-09-07 11:46:00
42d7f112-0130-d66b-932d-16486769b0f1,6fa17735-b572-f3d0-0b5c-ea6a41357e8c,505cc686-9f87-1ce7-5487-fd4febb7a385,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,420.19,EUR,878197.1,NGN,2090.0,422.69,bdf66ba5-dc9c-96de-65a6-74c212738a23,75b27455-04cc-3ede-6fac-16730ad45230,,2026-08-22 22:27:52,2026-08-23 11:44:52,2026-08-23 22:27:52,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 422.69}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1136,2026-09-07 11:39:00
3f8dcf96-436a-e2bb-d509-8e07b368d836,675dd5af-3c36-5296-dca0-2eecacdabacc,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,491.37,GBP,105398.87,KES,214.5,493.87,cfd01cbd-5f65-c8ce-bd21-bc11be9d61ee,96229348-0f5a-e9d3-8e6e-5003214f3f12,,2026-08-10 15:23:13,2026-08-12 02:39:13,2026-08-11 15:23:13,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 493.87}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1137,2026-09-07 11:45:00
1b4ffd5f-c768-8339-27ef-53575b249c2a,750cab75-4ccc-9bc2-a53f-8a28abf3e3fc,43e42caf-8181-a8cc-3691-47eb89a2688b,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,755.97,USD,2494701.0,TZS,3300.0,758.47,39681c81-7b70-c3b8-a81f-dec3279c658a,d86a6460-59a1-120e-1bb4-3332d8e7012f,,2026-08-03 08:14:24,2026-08-04 01:17:24,2026-08-04 08:14:24,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 758.47}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1138,2026-09-07 11:38:00
b2c027e8-1ed0-72e9-f9fc-6034750acc98,575aed2c-a5c5-650c-8186-a57611a72609,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,CONVERSION_DISBURSEMENT,COMPLETED,702.8,GBP,1735916.0,NGN,2470.0,705.3,632dbb5e-486b-b6bf-eafd-e7d95f733a3e,adcc3daf-569f-3ab3-c643-530068a51c68,,2026-08-12 14:42:48,2026-08-14 13:34:48,2026-08-13 14:42:48,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 705.3}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1139,2026-09-07 11:56:00
5d75c03c-5f4f-af10-c08f-e6d7b361e70a,06e745f9-88bc-539c-9f4c-3b79fb10987f,610cf373-4299-9aa4-0cdf-742b2e85cb21,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,205.27,GBP,507016.9,NGN,2470.0,207.77,0e9058b6-09a0-a0f6-73b0-a0917634c169,13a4a492-497d-e16d-d4ea-120a5e659654,,2026-08-17 17:06:33,2026-08-18 22:03:33,2026-08-18 17:06:33,,BILLS_PAYMENT,,,"{""original"": {""source_amount"": {""amount"": 207.77}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1140,2026-09-07 11:43:00
d6c6d997-79fe-7ccc-4119-20f6d0566199,f2b43abf-8441-aefd-0299-436a8e485223,7da67785-b63b-4dc3-a559-e46379e13cea,COLLECTION_CONVERSION_DISBURSEMENT,COMPLETED,72.83,USD,138377.0,NGN,1900.0,75.33,2434a678-a9e2-7ba9-952e-6abb14dd5061,f7baf55e-4f6b-58c8-598d-daeceaafe543,,2026-08-27 00:32:28,2026-08-27 11:42:28,2026-08-28 00:32:28,,GOODS_PURCHASE,,,"{""original"": {""source_amount"": {""amount"": 75.33}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1141,2026-09-07 11:43:00
f4e35f7b-a1b7-e3d8-76b8-74d349599bed,dbccc477-09e9-db0a-df46-529061ee411a,6601ddd0-3170-f437-a8f7-ef5a060edf5b,INCOMING_COLLECTION,DISBURSEMENT_IN_PROGRESS,355.34,EUR,64494.21,KES,181.5,357.84,,,,2026-08-15 04:42:40,2026-08-15 10:04:40,2026-08-16 04:42:40,,REMITTANCE,,,"{""original"": {""source_amount"": {""amount"": 357.84}}, ""fees"": [{""definition"": {""label"": ""Transfer fee"", ""kind"": ""FIXED""}}]}",{},Transfer fee,FIXED,INSERT,1142,2026-09-07 11:52:00
