id,transaction_id,state,amount,currency,recipient_id,recipient_account_id,provider_name,created_at,updated_at,_cdc_operation,_cdc_lsn,_cdc_loaded_at
e82a3879-f2b5-a7ea-2a35-ce30303cb04b,e3524444-6f04-af36-567c-5d44862c92fd,COMPLETED,1734595.5,TZS,541c7a86-3ba5-cd2f-dea4-5c19d0243d72,e68933a9-c9e4-8e8c-25c6-1c45c63d04ee,TERRAPAY,2026-08-15 15:11:33,2026-08-17 16:53:33,INSERT,1880,2026-09-07 11:30:00
40b374f8-8c1a-b2c7-1fa3-ed1f61584f88,a976dc4d-0c47-2187-fea3-5d37980b6853,WAITING_ON_PROVIDER,1079884.0,NGN,72ecf16e-c8a7-23e9-bfa0-16c2c09cb506,4f3949a8-3d3a-2582-88b4-f4743be79df4,TERRAPAY,2026-08-05 22:00:57,2026-08-07 10:31:57,INSERT,1881,2026-09-07 11:46:00
68e5c8cd-b414-6e4a-5ba0-c3e033a0daa7,1b341937-c8e6-0939-1d2f-ed2a485f7888,COMPLETED,3516676.8,UGX,23377bbc-fffe-77c8-39fe-b99c31274148,d82c7565-4bb9-07ec-13c1-175427aa7cbc,TERRAPAY,2026-08-18 08:02:22,2026-08-20 09:07:22,INSERT,1882,2026-09-07 11:34:00
a4f34185-4182-2509-e79f-9f3d19ee2c3b,b93b770c-1336-5c0c-82ff-1f2ec78f07cf,WAITING_ON_PROVIDER,1625469.0,NGN,a9320094-53f2-8f11-147f-65701a43db54,9a45693d-7227-890e-4e76-833a4baf0f5e,THUNES,2026-08-17 11:40:22,2026-08-17 21:51:22,INSERT,1883,2026-09-07 11:59:00
bbaa574f-e0e3-c5ce-44af-ecb79f2ebefc,da1c96ae-0279-e2ab-0bbf-6334e3ea2d7f,WAITING_ON_PROVIDER,1461290.0,NGN,45d5a68d-290a-3abb-c35b-9fea1578d709,25b8a42f-836b-15c7-e7c2-25da73069588,THUNES,2026-07-30 03:02:04,2026-07-30 09:32:04,INSERT,1884,2026-09-07 11:36:00
5bcd236c-c777-4fae-6137-58c39c7faca6,1a8cf13c-28ce-231e-d827-4fc3f1458426,COMPLETED,15360.34,KES,87d5b7be-1d30-d990-a21b-030782af085c,c6b6e4ad-e7ea-8d5a-31a3-ac4d828c37e7,CELLULANT,2026-08-27 07:05:48,2026-08-29 08:41:48,INSERT,1885,2026-09-07 11:45:00
b359390e-b030-9aaf-85ea-16e084e3b774,be5e215e-c47c-c30b-865a-7766ad8cbfea,WAITING_ON_PROVIDER,116163.63,KES,f7dc67e0-3097-4b2b-46a0-2a9b65ec7acd,d2fe2fde-d918-b3e5-f2f2-5eef1f45dbfd,CELLULANT,2026-08-08 18:06:49,2026-08-08 18:57:49,INSERT,1886,2026-09-07 11:32:00
a4b0718e-8ced-4707-3903-4b6581c61eeb,2a57e880-de92-05ea-7eef-09abda143a47,WAITING_ON_PROVIDER,4785955.2,UGX,23377bbc-fffe-77c8-39fe-b99c31274148,d82c7565-4bb9-07ec-13c1-175427aa7cbc,TERRAPAY,2026-08-01 02:50:01,2026-08-02 13:21:01,INSERT,1887,2026-09-07 11:31:00
74577d47-d825-3010-3911-2943d10bf4dc,d34794cc-5d04-032d-5742-3882f34a7949,FAILED,131038.05,KES,11536e99-5c50-8720-f982-f4e08603156a,81e03a5e-8b48-f496-86ab-d4e7f4124360,TERRAPAY,2026-08-03 12:59:57,2026-08-05 09:41:57,INSERT,1888,2026-09-07 11:51:00
3002d831-3227-e8d8-9c60-c81b41191aa7,0bb81d38-1b37-ef19-b3bc-912f5fb7474e,WAITING_ON_PROVIDER,2650401.6,UGX,278ed00d-ba02-66ef-be05-5787965befdf,19597b5a-a7a8-f636-6a35-df59e2aa7a5d,THUNES,2026-09-01 07:57:57,2026-09-02 03:53:57,INSERT,1889,2026-09-07 11:48:00
632d0302-1a82-833c-20dd-a0ffd0b3d752,7ba16dd7-95ca-788d-d6bc-a7126ecca931,COMPLETED,108717.18,KES,5cae9610-c72c-1fe3-72c2-2a1679eb4168,73b6a09b-1bea-f6ac-97fa-7f0483639007,CELLULANT,2026-08-29 05:45:05,2026-08-29 09:04:05,INSERT,1890,2026-09-07 11:33:00
9fc97264-35af-bb2d-336d-778637a3c30a,d7d3b9d9-4c85-9233-8325-bd9ebf98e734,COMPLETED,3358132.8,UGX,284bf962-5744-f596-7422-21676b7a2460,530ac1c7-b8ba-8368-4fc7-77685ebbcca5,CELLULANT,2026-08-13 12:52:59,2026-08-15 06:00:59,INSERT,1891,2026-09-07 11:38:00
4024c424-aef2-ab2f-495f-a2fcfbc8c77e,4458b006-332c-ce0a-0e7d-a698ab95c72f,COMPLETED,780859.2,UGX,a2bb522b-0b25-1279-785a-c5d0df92a621,40ef3935-5f90-bed6-fb25-664d630aa767,THUNES,2026-07-25 17:26:39,2026-07-26 19:27:39,INSERT,1892,2026-09-07 11:48:00
2fddb26a-1310-6665-aec2-bb19fbc398d8,bd0b0fa2-8bee-f83f-96a0-6bf2c14ebd10,WAITING_ON_PROVIDER,1232932.8,NGN,0c3ce284-c7e5-3bbb-dcb5-1c535b62a8df,45f18619-54f9-0429-a7de-02ccdda4f4a7,THUNES,2026-08-27 16:57:08,2026-08-29 17:24:08,INSERT,1893,2026-09-07 11:48:00
b52a9e6b-c8b6-48e0-12a8-50c55bab7f4a,c60ea4d5-0d04-dcb6-98cd-26555297e1ad,WAITING_ON_PROVIDER,819772.8,UGX,278ed00d-ba02-66ef-be05-5787965befdf,19597b5a-a7a8-f636-6a35-df59e2aa7a5d,TERRAPAY,2026-08-01 00:21:42,2026-08-01 03:05:42,INSERT,1894,2026-09-07 11:52:00
41afeb2a-62c8-c3f4-1d06-149ef1eab64a,9f027cbf-eb29-d912-9d1b-83dfa46b6fce,WAITING_ON_PROVIDER,483855.9,NGN,8ed6ad5e-1831-8aa3-5466-9d1910df9974,4082cbb9-48bd-db3e-62f5-df2badaa44ca,CELLULANT,2026-08-10 07:07:39,2026-08-11 13:33:39,INSERT,1895,2026-09-07 11:51:00
a127dc6b-ab9b-153d-35f5-c65410c2c2e5,01e06ad8-8880-2d4d-89b8-b7eec5f833cf,COMPLETED,3753878.7,TZS,3a7e8e14-e359-eee1-7399-1a476e191042,74188109-d3d1-bf0f-56c4-38e469efafb1,THUNES,2026-07-29 03:47:50,2026-07-29 15:13:50,INSERT,1896,2026-09-07 11:45:00
1e494952-ac5d-4e57-63b6-64f40452f779,6edaba8c-6789-e7d0-a155-eb2c737cf8b5,COMPLETED,81235.44,KES,39e58ff0-92f8-37d4-4750-3f1dc33a1f6c,8f9b72ae-d85c-16bd-6dda-4f8dcea60f4c,CELLULANT,2026-09-06 17:22:34,2026-09-07 11:02:34,INSERT,1897,2026-09-07 11:34:00
0149a2af-0ab1-a504-1f8c-56e0243113fd,ad62d094-4c4d-6e40-24e2-226ca250d133,WAITING_ON_PROVIDER,690562.6,NGN,632dbb5e-486b-b6bf-eafd-e7d95f733a3e,adcc3daf-569f-3ab3-c643-530068a51c68,CELLULANT,2026-08-12 11:32:21,2026-08-14 00:48:21,INSERT,1898,2026-09-07 11:58:00
12b99a50-8cb6-d1f0-a509-6396761579e7,abc53545-2e6d-7a04-1d57-e73431bf5cf6,COMPLETED,3237148.2,TZS,80599b93-79c2-d2e4-9ae1-a991524f93ff,73557b9d-0fd6-f47e-f52d-4af2269ed4c9,TERRAPAY,2026-08-04 05:14:11,2026-08-05 23:21:11,INSERT,1899,2026-09-07 11:49:00
6fa5d3b0-a40d-fea5-bd64-987eb652ae99,3f05557c-502e-d818-013c-a9982b2bf58c,FAILED,156747.03,KES,d11376e0-38d7-7b9a-e916-da57f24823ab,ee33688d-597e-6845-e277-18c5737d1fb6,TERRAPAY,2026-08-11 04:39:56,2026-08-12 02:15:56,INSERT,1900,2026-09-07 11:45:00
80499bbf-76f6-a778-2246-0ac94a7eebc2,c6735380-a766-8617-78db-cde38a284792,FAILED,146417.87,KES,3e49fd09-1b19-d8b8-d830-20816fcc57dd,862268d1-6683-e107-96c0-44d06f887f28,CELLULANT,2026-08-06 03:38:24,2026-08-07 16:45:24,INSERT,1901,2026-09-07 11:37:00
d463c183-a231-7211-8578-b1c6f7ebc69a,eafb9f20-783c-91eb-635a-11f25c7af83d,WAITING_ON_PROVIDER,1711292.0,NGN,67884209-92ca-525a-6de5-93329364f3d0,4a1dab32-6aed-fdc7-a3e0-5309b5a1b949,TERRAPAY,2026-08-03 12:54:33,2026-08-05 00:16:33,INSERT,1902,2026-09-07 11:39:00
6930b0c4-d557-6899-a5b2-c7ea29476f54,6a241f46-3af7-fa21-a93e-7b5b1e4ae3a7,COMPLETED,3125904.0,UGX,6d4067f4-5003-2b35-1857-8bafbac7e2b9,5fd23109-4140-752c-aa44-825950018b7b,THUNES,2026-08-11 02:01:13,2026-08-12 19:07:13,INSERT,1903,2026-09-07 11:51:00
09fe4cdd-998d-65ba-9d60-22c5e6cfcbd8,e8ca7483-dc0e-3375-85d0-691c33cd1d56,COMPLETED,495666.6,TZS,15b02530-f020-e992-b576-255e98549f22,a4bbf962-606e-0e1c-8f15-84494f40c22f,CELLULANT,2026-08-12 05:05:44,2026-08-12 14:07:44,INSERT,1904,2026-09-07 11:35:00
48842a14-1575-11ad-dbea-e9f8e8fb5a96,c2f43c10-e869-707c-bdcb-fffccdfba4e9,COMPLETED,1734268.8,UGX,a446be72-364c-911a-a9ab-364a1777e8cb,0577aea9-f899-9246-98de-8ebba3b5cece,CELLULANT,2026-08-31 19:53:56,2026-09-01 21:55:56,INSERT,1905,2026-09-07 11:34:00
fd0ee0b6-40f7-924b-7bd7-b4bf8e0eabb7,65bf8e04-ae3c-2ce6-fde6-849b468b22af,COMPLETED,844171.9,NGN,b3ecb951-ab8c-bf97-20b7-1785d02ce0c1,ff4625af-bd20-563b-f275-b5f3d436a7a8,TERRAPAY,2026-08-14 01:29:05,2026-08-15 16:02:05,INSERT,1906,2026-09-07 11:54:00
99a9af6a-ed05-4732-78bf-46fa25343e85,b4f02f6f-af3f-9d9a-b272-5aa79d30c42e,COMPLETED,119583.75,KES,66d06371-d8e8-8ebb-7a9e-8eefffa361be,7d824264-1ba3-62e7-afa4-15e56d204496,TERRAPAY,2026-08-12 22:41:14,2026-08-13 21:48:14,INSERT,1907,2026-09-07 11:53:00
8366c189-cd8d-9f75-1df4-4d3ef26f9b19,42d7f112-0130-d66b-932d-16486769b0f1,COMPLETED,878197.1,NGN,bdf66ba5-dc9c-96de-65a6-74c212738a23,75b27455-04cc-3ede-6fac-16730ad45230,TERRAPAY,2026-08-22 22:27:52,2026-08-23 11:44:52,INSERT,1908,2026-09-07 11:42:00
5059f77b-79ff-89d9-2db1-3debee6ffbea,3f8dcf96-436a-e2bb-d509-8e07b368d836,COMPLETED,105398.87,KES,cfd01cbd-5f65-c8ce-bd21-bc11be9d61ee,96229348-0f5a-e9d3-8e6e-5003214f3f12,TERRAPAY,2026-08-10 15:23:13,2026-08-12 02:39:13,INSERT,1909,2026-09-07 11:35:00
f53f091e-8a9e-0964-db6a-34eac3a58237,1b4ffd5f-c768-8339-27ef-53575b249c2a,COMPLETED,2494701.0,TZS,39681c81-7b70-c3b8-a81f-dec3279c658a,d86a6460-59a1-120e-1bb4-3332d8e7012f,THUNES,2026-08-03 08:14:24,2026-08-04 01:17:24,INSERT,1910,2026-09-07 11:32:00
0227b8d5-b070-1a53-50ce-857f75c72fb6,b2c027e8-1ed0-72e9-f9fc-6034750acc98,COMPLETED,1735916.0,NGN,632dbb5e-486b-b6bf-eafd-e7d95f733a3e,adcc3daf-569f-3ab3-c643-530068a51c68,THUNES,2026-08-12 14:42:48,2026-08-14 13:34:48,INSERT,1911,2026-09-07 11:42:00
b8875caf-1991-103f-d06e-ccbc3a8359b6,5d75c03c-5f4f-af10-c08f-e6d7b361e70a,COMPLETED,507016.9,NGN,0e9058b6-09a0-a0f6-73b0-a0917634c169,13a4a492-497d-e16d-d4ea-120a5e659654,TERRAPAY,2026-08-17 17:06:33,2026-08-18 22:03:33,INSERT,1912,2026-09-07 11:39:00
41f9994a-cf5d-337f-ee8d-5daa8eb7c306,d6c6d997-79fe-7ccc-4119-20f6d0566199,COMPLETED,138377.0,NGN,2434a678-a9e2-7ba9-952e-6abb14dd5061,f7baf55e-4f6b-58c8-598d-daeceaafe543,TERRAPAY,2026-08-27 00:32:28,2026-08-27 11:42:28,INSERT,1913,2026-09-07 11:49:00
96405fcd-bf76-1449-5cf8-5eebf0533851,b5def807-4a96-5478-a72b-dddd511eeeb8,COMPLETED,47368.04,KES,d5ca69ab-8a2e-6a93-c558-0bb281f7f3fb,09a9d1c1-86ca-c6f4-e238-fe93bd17c5e8,CELLULANT,2026-08-01 08:44:35,2026-08-02 08:12:35,INSERT,1914,2026-09-07 11:36:00
98fb4727-9740-b212-2d52-45f48a0ec018,7799fddb-79e5-46e7-dd3e-e854534064b0,COMPLETED,166692.24,KES,5cae9610-c72c-1fe3-72c2-2a1679eb4168,73b6a09b-1bea-f6ac-97fa-7f0483639007,TERRAPAY,2026-08-25 17:05:26,2026-08-26 17:27:26,INSERT,1915,2026-09-07 11:47:00
4cb34663-7a21-1151-c166-a8b3f26bcebf,d0bcbad5-85f8-0d9b-0006-0d5a02b3c948,COMPLETED,387864.1,NGN,fcce96f6-250a-4578-fbe9-4499dbc080fd,cc6b66e5-402a-df9c-8a4b-8f7c21472a15,THUNES,2026-08-13 12:15:08,2026-08-14 06:00:08,INSERT,1916,2026-09-07 11:35:00
48e09502-4598-f3c8-af44-9605b1a50a3d,144716cc-4352-acea-3878-becf60dc12eb,WAITING_ON_PROVIDER,65877.24,KES,3e49fd09-1b19-d8b8-d830-20816fcc57dd,862268d1-6683-e107-96c0-44d06f887f28,CELLULANT,2026-08-29 06:48:16,2026-08-31 02:54:16,INSERT,1917,2026-09-07 11:48:00
3b997815-0219-a9c7-ba23-b07a703c1286,f83f5274-0cb4-afe1-26f3-41c804f718c8,WAITING_ON_PROVIDER,39736.12,KES,d5ca69ab-8a2e-6a93-c558-0bb281f7f3fb,09a9d1c1-86ca-c6f4-e238-fe93bd17c5e8,THUNES,2026-08-23 17:33:38,2026-08-25 03:09:38,INSERT,1918,2026-09-07 11:35:00
790b185c-355c-ca9c-fb6b-f1dcaa7f7e06,3f46057b-7165-e36b-f997-c779c56f05e6,COMPLETED,43394.84,KES,6e3c4532-1434-8f62-6cac-028cba220065,2e326567-d284-f54e-febe-c0db9a3a6103,TERRAPAY,2026-07-30 10:05:43,2026-08-01 10:53:43,INSERT,1919,2026-09-07 11:33:00
0ac013d5-f805-90f0-0249-3a093e3b1a40,6f2537ce-a206-527c-3c68-41d61ce8e12f,COMPLETED,34922.25,KES,9e2aa4ac-c122-b5b3-284c-03d227d415b6,45a88829-14e2-86e5-ac89-36bc0cbd3c03,CELLULANT,2026-09-04 10:14:02,2026-09-06 07:45:02,INSERT,1920,2026-09-07 11:54:00
8b2ab759-2fc6-c4e6-9113-5d7e30952621,402da0fa-227d-cecc-b972-393a5bb0dd76,WAITING_ON_PROVIDER,3007392.0,UGX,e7b7b4c6-d631-2a80-1c61-2ec210142131,04351b64-893a-d232-98c3-e3ca7ff4cec6,TERRAPAY,2026-08-02 20:49:15,2026-08-02 22:17:15,INSERT,1921,2026-09-07 11:32:00
c6a90598-5d34-0833-db59-2a199ea6ed4a,2f7f2cd7-bbd0-fe6c-6108-ffcc8186722b,COMPLETED,1468872.9,NGN,3dba6da8-5844-f9fc-114b-9547c9dc72b8,1a89b71e-a0d5-72c8-a837-fe68bba205ca,CELLULANT,2026-08-15 13:02:25,2026-08-15 13:05:25,INSERT,1922,2026-09-07 11:44:00
b7c4b3ee-9b1f-c6d1-3881-49dc5dc96097,a449d64f-922d-dab6-0825-2b391947ea42,COMPLETED,81154.1,KES,f7dc67e0-3097-4b2b-46a0-2a9b65ec7acd,d2fe2fde-d918-b3e5-f2f2-5eef1f45dbfd,THUNES,2026-08-03 07:26:20,2026-08-03 14:45:20,INSERT,1923,2026-09-07 11:32:00
30807a5d-62a5-0eec-881a-f04f3b23feed,d59ef0fd-1204-f4d6-bbfb-1b710a683eb8,WAITING_ON_PROVIDER,530692.8,NGN,8ed6ad5e-1831-8aa3-5466-9d1910df9974,4082cbb9-48bd-db3e-62f5-df2badaa44ca,THUNES,2026-07-27 07:55:28,2026-07-29 02:02:28,INSERT,1924,2026-09-07 11:57:00
8bae295e-902a-405c-3d9f-fe599bc0fa93,b9d276f4-d37e-e471-6e3b-0507a21c1209,COMPLETED,69489.09,KES,6e3c4532-1434-8f62-6cac-028cba220065,2e326567-d284-f54e-febe-c0db9a3a6103,THUNES,2026-09-03 12:19:34,2026-09-04 13:42:34,INSERT,1925,2026-09-07 11:49:00
f17f3f92-d26a-a790-c582-8939058e389e,db107e7f-36fe-a0b4-38cd-9122fc0145e1,COMPLETED,136118.4,UGX,284bf962-5744-f596-7422-21676b7a2460,530ac1c7-b8ba-8368-4fc7-77685ebbcca5,CELLULANT,2026-09-05 17:18:11,2026-09-06 13:55:11,INSERT,1926,2026-09-07 11:48:00
53ab3cce-264a-e04f-909e-21ba8a38d5aa,02ed5d15-edbc-36d8-9a30-7096d97766be,COMPLETED,1416936.4,NGN,be4969ec-6667-d3bb-e3b5-63606fdc0bad,62fb26d7-f4db-ca07-e506-f6707092947d,CELLULANT,2026-09-04 17:22:29,2026-09-05 08:51:29,INSERT,1927,2026-09-07 11:40:00
32b73d80-8f2e-08d3-7b1d-bca32286e3f8,663166a7-8c53-b74c-0c9f-a6e6beccf760,COMPLETED,94111.88,KES,11536e99-5c50-8720-f982-f4e08603156a,81e03a5e-8b48-f496-86ab-d4e7f4124360,TERRAPAY,2026-08-09 19:39:51,2026-08-10 01:18:51,INSERT,1928,2026-09-07 11:42:00
9f88dda3-7134-ae6e-cd84-0a47fd7b1279,9808552c-5832-c8de-521b-e8c230c3ef8a,WAITING_ON_PROVIDER,1802803.2,UGX,6a07f213-7129-cec7-9b69-554d7c54535f,832920b7-c143-f426-372f-871a45ee432d,THUNES,2026-08-13 13:51:28,2026-08-14 18:46:28,INSERT,1929,2026-09-07 11:36:00
9f7fae0c-7ba7-9d05-8c7e-29044237692a,05d2d205-789f-ed96-7337-3c2f4e1c3762,COMPLETED,4541284.8,UGX,23377bbc-fffe-77c8-39fe-b99c31274148,d82c7565-4bb9-07ec-13c1-175427aa7cbc,CELLULANT,2026-08-10 03:56:24,2026-08-12 03:18:24,INSERT,1930,2026-09-07 11:34:00
f77fa3a7-802a-a6eb-32e9-7c2d2fb90ccf,fa033d6c-822f-b2f0-6175-a257fad3b44c,COMPLETED,752692.6,NGN,d0be73ee-fd37-2539-65f2-02f983f02dc7,095ffa81-40d9-2bce-7930-ba208b040f49,TERRAPAY,2026-08-07 16:46:55,2026-08-09 13:06:55,INSERT,1931,2026-09-07 11:33:00
ad9112c5-f5ea-4128-854d-c3bf61d85365,1679bbe0-2323-8416-a82c-ae186491982b,COMPLETED,670409.3,NGN,3dba6da8-5844-f9fc-114b-9547c9dc72b8,1a89b71e-a0d5-72c8-a837-fe68bba205ca,CELLULANT,2026-08-04 10:49:22,2026-08-04 21:11:22,INSERT,1932,2026-09-07 11:52:00
c3f38c8c-078c-3875-ba21-e2692540fbfe,115c42cd-5147-6e86-2875-d40aeac7dc2e,WAITING_ON_PROVIDER,1598033.0,NGN,a9320094-53f2-8f11-147f-65701a43db54,9a45693d-7227-890e-4e76-833a4baf0f5e,TERRAPAY,2026-07-31 13:06:53,2026-08-02 09:54:53,INSERT,1933,2026-09-07 11:49:00
fc5217cc-f467-2866-ed56-a2a02d54ff2b,451575b9-ece9-504b-03d7-f962f80443ee,COMPLETED,937513.2,NGN,0e9058b6-09a0-a0f6-73b0-a0917634c169,13a4a492-497d-e16d-d4ea-120a5e659654,TERRAPAY,2026-08-04 11:37:38,2026-08-04 13:50:38,INSERT,1934,2026-09-07 11:33:00
761ad914-4931-b2d4-d3de-f87cc60fb252,8420e0d8-632c-817e-8ec5-7d470a0c64e5,COMPLETED,1851259.3,NGN,be4969ec-6667-d3bb-e3b5-63606fdc0bad,62fb26d7-f4db-ca07-e506-f6707092947d,THUNES,2026-08-19 14:39:46,2026-08-20 17:40:46,INSERT,1935,2026-09-07 11:50:00
b7e767d4-29fb-832c-cbe6-8571b622e18e,b66f3507-e588-b999-971e-ea3974246baa,COMPLETED,8991.84,KES,9bb96155-5275-eb94-14ae-af5ce63658c9,466772ce-204e-178c-10d0-8d1125f934bf,CELLULANT,2026-08-09 04:51:33,2026-08-10 11:38:33,INSERT,1936,2026-09-07 11:56:00
49ed856e-723d-facd-f601-e005c4c4f69f,2980f6ff-266c-47fb-dcd8-1a8ba8d6faf6,WAITING_ON_PROVIDER,1081846.7,NGN,8ed6ad5e-1831-8aa3-5466-9d1910df9974,4082cbb9-48bd-db3e-62f5-df2badaa44ca,CELLULANT,2026-08-01 19:05:43,2026-08-02 17:58:43,INSERT,1937,2026-09-07 11:30:00
9a70ea8a-d688-1d3e-93fd-e248aac04912,0c85f154-3527-bcee-d343-bf88d1f379b1,FAILED,2751360.0,UGX,5cd33369-04aa-c1b7-5ca0-c428822c4d32,36d55494-f37f-d50d-2e25-b5ee4f11d8dc,TERRAPAY,2026-08-07 00:01:30,2026-08-08 18:20:30,INSERT,1938,2026-09-07 11:36:00
227197ca-7887-73ed-4af7-15b7109efb40,52a473f9-4c9e-903a-c4bd-338e17d71fc0,WAITING_ON_PROVIDER,152405.55,KES,d11376e0-38d7-7b9a-e916-da57f24823ab,ee33688d-597e-6845-e277-18c5737d1fb6,THUNES,2026-08-21 14:32:40,2026-08-22 15:08:40,INSERT,1939,2026-09-07 11:57:00
86800a0b-4279-1490-5105-64f9d90949aa,6d53628b-4985-1b79-b4f1-36fcfc7cbe71,WAITING_ON_PROVIDER,2778006.0,TZS,29890880-277d-1be9-6070-b6a198e52499,c566aa81-b15e-54f6-d4d3-07952e4bebc4,CELLULANT,2026-08-26 22:20:25,2026-08-28 15:38:25,INSERT,1940,2026-09-07 11:39:00
76647043-55c9-bf0f-e55b-93ad8976b471,cc18dd0e-7978-dc84-ea89-a9797aa6d6ea,COMPLETED,4390900.8,UGX,08601833-479d-0cda-f396-ea37f065c817,71818dcf-379e-fc6e-5edb-0d3cb0b63bcf,TERRAPAY,2026-09-02 23:28:36,2026-09-03 22:33:36,INSERT,1941,2026-09-07 11:47:00
5f2019ea-3cd6-1f5e-e086-44187f3ef59b,1de987a2-985e-7e89-2ff8-107a63ba9d86,WAITING_ON_PROVIDER,2758588.8,UGX,5cd8fe1a-dafe-c8a9-3c71-e0bef3579560,5e09a9ee-af88-bdec-fb1e-143b196f4dfa,TERRAPAY,2026-08-19 10:28:24,2026-08-19 21:48:24,INSERT,1942,2026-09-07 11:49:00
35b8726c-e462-ff64-a38b-baa44fe898d8,0bcfd0fc-e3a1-af97-7785-2ddb55527a3c,COMPLETED,1645352.5,NGN,0d6a05b3-43ef-2016-2c9b-662e040a3aae,86ad8a8c-6bc4-123e-bde1-3c1b20733f6d,TERRAPAY,2026-08-26 20:28:26,2026-08-28 13:03:26,INSERT,1943,2026-09-07 11:40:00
214c87b1-0cfc-6420-7192-e4438a6342ca,cdd3214c-b450-8610-f17a-a7a9243d116d,COMPLETED,54499.01,KES,899ca782-e323-6d1a-3c1b-dacc18e19331,5efa9c5b-7421-ff46-637e-4b0122bae10e,THUNES,2026-08-10 12:09:00,2026-08-12 01:40:00,INSERT,1944,2026-09-07 11:44:00
3b504fda-7875-b1c7-7724-3aa3c438eae0,a4f89e23-af39-f2ce-4f75-d45a74a12a0d,COMPLETED,1067237.6,NGN,fcce96f6-250a-4578-fbe9-4499dbc080fd,cc6b66e5-402a-df9c-8a4b-8f7c21472a15,THUNES,2026-07-29 00:15:18,2026-07-30 23:57:18,INSERT,1945,2026-09-07 11:39:00
4d579d00-cadc-c10f-1228-130ba64272a2,209ce4a5-931e-1d4d-9abc-9859593edc83,COMPLETED,662923.3,NGN,0e9058b6-09a0-a0f6-73b0-a0917634c169,13a4a492-497d-e16d-d4ea-120a5e659654,CELLULANT,2026-08-15 21:23:07,2026-08-16 09:03:07,INSERT,1946,2026-09-07 11:54:00
8e1a3a51-534b-fa86-7681-2ad798986758,ab6b3f08-a9a0-f4ef-2c4f-54163c749c16,FAILED,1043286.2,NGN,3dba6da8-5844-f9fc-114b-9547c9dc72b8,1a89b71e-a0d5-72c8-a837-fe68bba205ca,THUNES,2026-08-31 17:18:07,2026-09-01 16:40:07,INSERT,1947,2026-09-07 11:35:00
5170ca8a-a00e-0b60-64ee-c4c19714fadc,d21ce315-8f5e-248e-b40f-040e0037447f,COMPLETED,1821957.5,NGN,d0be73ee-fd37-2539-65f2-02f983f02dc7,095ffa81-40d9-2bce-7930-ba208b040f49,CELLULANT,2026-09-06 05:49:45,2026-09-07 19:18:45,INSERT,1948,2026-09-07 11:47:00
ce52309d-a46a-07c2-2320-de1615ac80e4,04056d2b-a5fc-d671-125d-f20602f865f8,COMPLETED,626304.0,UGX,bff9507d-cd14-a03e-8359-9af65d01f55f,07f8d4f0-f3ea-0184-28f4-e3ceadedda80,TERRAPAY,2026-08-07 12:05:34,2026-08-09 09:50:34,INSERT,1949,2026-09-07 11:53:00
77061136-4788-17ec-c764-032ec02627d1,f63471f8-7b45-bd9c-948c-7eb41cf8570b,COMPLETED,1216570.0,NGN,2434a678-a9e2-7ba9-952e-6abb14dd5061,f7baf55e-4f6b-58c8-598d-daeceaafe543,CELLULANT,2026-08-21 01:56:32,2026-08-22 10:56:32,INSERT,1950,2026-09-07 11:51:00
b1eedf64-090b-23ed-2ae1-d0bc4a099088,f5e8a7e1-5a58-9b67-6bc7-b63554de19cd,COMPLETED,1296972.3,NGN,632dbb5e-486b-b6bf-eafd-e7d95f733a3e,adcc3daf-569f-3ab3-c643-530068a51c68,CELLULANT,2026-08-18 09:17:44,2026-08-19 17:19:44,INSERT,1951,2026-09-07 11:32:00
977e3f2c-e8fe-6095-2cb3-7e239a940c6c,408669bb-4721-194b-c8a4-ae21d9f850e9,COMPLETED,2454777.6,UGX,284bf962-5744-f596-7422-21676b7a2460,530ac1c7-b8ba-8368-4fc7-77685ebbcca5,CELLULANT,2026-07-28 12:07:52,2026-07-28 20:47:52,INSERT,1952,2026-09-07 11:37:00
0de84b63-5856-e1fc-d782-5ea3bbff16e9,c536d2ce-69b6-f3b7-fe5b-9fc9c0b4f6d6,COMPLETED,3997488.0,UGX,a446be72-364c-911a-a9ab-364a1777e8cb,0577aea9-f899-9246-98de-8ebba3b5cece,CELLULANT,2026-08-22 09:51:32,2026-08-22 20:23:32,INSERT,1953,2026-09-07 11:44:00
0a802167-f4b3-f20e-aed0-fb5787beb021,6f4abfcc-deca-8598-87cb-0e2a25288a1b,WAITING_ON_PROVIDER,2100672.0,UGX,ca9e4a62-fae3-114b-a3b4-42bd46494296,abd2b512-1335-e5db-0eaf-04b5f2a9dc8a,THUNES,2026-08-27 18:05:33,2026-08-28 20:43:33,INSERT,1954,2026-09-07 11:48:00
603ecfef-2141-9a14-9acc-b00ddb3fb4a2,a8174c85-9819-7749-f041-e4f70e8fd00b,COMPLETED,2051204.1,TZS,72d78bdd-7817-99ff-b49e-04ccc24369e7,144823f7-e7e6-46c7-0158-24639d8776a0,CELLULANT,2026-07-26 03:39:41,2026-07-26 05:17:41,INSERT,1955,2026-09-07 11:49:00
f4a29332-421b-ecca-0f60-00f3fef72410,41e0cfaf-52ca-9ced-c526-8f0fc516e394,WAITING_ON_PROVIDER,2958377.4,TZS,541c7a86-3ba5-cd2f-dea4-5c19d0243d72,e68933a9-c9e4-8e8c-25c6-1c45c63d04ee,TERRAPAY,2026-08-14 05:28:18,2026-08-16 04:44:18,INSERT,1956,2026-09-07 11:34:00
