id,transaction_id,account_id,state,amount,currency,to_wallet_id,created_at,updated_at,_cdc_operation,_cdc_lsn,_cdc_loaded_at
fb07ee93-0a37-31ab-0be3-534ae1ad640c,eafb9f20-783c-91eb-635a-11f25c7af83d,8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,COMPLETED,818.8,EUR,b4280f0d-1a6c-f459-52f6-531fa605b7c9,2026-08-03 12:54:33,2026-08-05 00:16:33,INSERT,1605,2026-09-07 11:40:00
acdbd5f2-7b44-acd0-1d03-c3d5b862acc3,6a241f46-3af7-fa21-a93e-7b5b1e4ae3a7,eb5cf467-80ba-cd64-7a0e-cfea958ca9ba,COMPLETED,651.23,USD,973e129c-35f0-b1be-7aa1-219a7a9398bb,2026-08-11 02:01:13,2026-08-12 19:07:13,INSERT,1606,2026-09-07 11:35:00
2649a478-d396-6f0a-6b77-af9eaf32baf8,e8ca7483-dc0e-3375-85d0-691c33cd1d56,4e7ed827-455a-c762-7428-a656b3ee4d3b,COMPLETED,115.54,GBP,79d29001-2d6b-8a4e-18a7-06099b02c535,2026-08-12 05:05:44,2026-08-12 14:07:44,INSERT,1607,2026-09-07 11:55:00
224629cd-6cec-df82-1903-f9b3937ca77c,c2f43c10-e869-707c-bdcb-fffccdfba4e9,4a15544d-c5e7-ce8a-3a57-8a8ea9488d99,COMPLETED,328.46,EUR,3b85f6e1-c40f-5405-7a25-ed81412817eb,2026-08-31 19:53:56,2026-09-01 21:55:56,INSERT,1608,2026-09-07 11:41:00
8ebc6d7e-c8a6-5b85-8d56-bff669c9520f,65bf8e04-ae3c-2ce6-fde6-849b468b22af,4e7ed827-455a-c762-7428-a656b3ee4d3b,COMPLETED,341.77,GBP,8f20c5e7-5ec6-46eb-2dc0-91587b8301cf,2026-08-14 01:29:05,2026-08-15 16:02:05,INSERT,1609,2026-09-07 11:32:00
a2c8cf62-f6ee-137d-639c-4c6c2926205d,b4f02f6f-af3f-9d9a-b272-5aa79d30c42e,6e595ed3-a8b3-17fa-18d0-752b1825bc54,COMPLETED,724.75,USD,d2c0dec2-1751-94d7-cdeb-2696015aba1d,2026-08-12 22:41:14,2026-08-13 21:48:14,INSERT,1610,2026-09-07 11:43:00
c8b190e1-089a-9f4f-31da-e8174937b90f,ee462fcd-a829-907c-d9be-ccff33a315f3,50843242-168b-1625-746f-78910964fbbf,COMPLETED,406.3,USD,b2cd9a0a-840c-5cb0-82b3-43849979cf26,2026-08-24 13:59:36,2026-08-25 23:44:36,INSERT,1611,2026-09-07 11:43:00
ab6ef8dd-5a66-9316-6641-4954c798a445,ff2f6883-163b-5481-284e-4cd4f9c3ee05,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COMPLETED,596.42,GBP,33478a91-9609-598e-67cb-a27a65281970,2026-08-10 23:07:38,2026-08-11 15:27:38,INSERT,1612,2026-09-07 11:58:00
8f026c2c-1b41-4999-8198-d1f56839f98f,42d7f112-0130-d66b-932d-16486769b0f1,505cc686-9f87-1ce7-5487-fd4febb7a385,COMPLETED,420.19,EUR,5708013e-4b54-1670-80cf-b1db1287e313,2026-08-22 22:27:52,2026-08-23 11:44:52,INSERT,1613,2026-09-07 11:34:00
bfb0942c-ac77-7762-6620-516717cf775f,3f8dcf96-436a-e2bb-d509-8e07b368d836,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COMPLETED,491.37,GBP,8df71647-1376-9ff9-578c-d875d231f372,2026-08-10 15:23:13,2026-08-12 02:39:13,INSERT,1614,2026-09-07 11:42:00
f4adfa22-ad02-05f5-1417-c2f9eb91731a,1b4ffd5f-c768-8339-27ef-53575b249c2a,43e42caf-8181-a8cc-3691-47eb89a2688b,COMPLETED,755.97,USD,01b216cf-9d23-c3cf-7e1f-48c4a9d6290d,2026-08-03 08:14:24,2026-08-04 01:17:24,INSERT,1615,2026-09-07 11:48:00
9247e851-2e0d-3860-7362-f9b74795cd1d,5d75c03c-5f4f-af10-c08f-e6d7b361e70a,610cf373-4299-9aa4-0cdf-742b2e85cb21,COMPLETED,205.27,GBP,af9e7a0e-936d-b4a7-fab1-996a21925613,2026-08-17 17:06:33,2026-08-18 22:03:33,INSERT,1616,2026-09-07 11:42:00
55ac0d06-be9d-a951-7329-af6e18a73d94,d6c6d997-79fe-7ccc-4119-20f6d0566199,7da67785-b63b-4dc3-a559-e46379e13cea,COMPLETED,72.83,USD,8f73198e-5c3d-0d5f-5c68-01d642803aa0,2026-08-27 00:32:28,2026-08-27 11:42:28,INSERT,1617,2026-09-07 11:52:00
cec68cfe-a3fd-17f0-2ae6-3af6de46222e,f4e35f7b-a1b7-e3d8-76b8-74d349599bed,6601ddd0-3170-f437-a8f7-ef5a060edf5b,COMPLETED,355.34,EUR,a19b224a-6bfc-2a47-565f-1491edb68b81,2026-08-15 04:42:40,2026-08-15 10:04:40,INSERT,1618,2026-09-07 11:37:00
457083e4-653c-8f74-a507-68979afa8267,b5def807-4a96-5478-a72b-dddd511eeeb8,40a26c60-0d27-0659-f72a-da9b2f32751e,COMPLETED,220.83,GBP,dce0e2bb-c7ed-ea02-71e4-dc42e33fc52c,2026-08-01 08:44:35,2026-08-02 08:12:35,INSERT,1619,2026-09-07 11:43:00
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,a7a31d25-1595-6c42-27c0-0f899e3bf1b3,fd5166e6-451b-4cf3-6123-fdf77656af72,COMPLETED,111.46,USD,205c8491-a061-09db-7172-f63648bfb602,2026-08-18 22:29:03,2026-08-19 04:10:03,INSERT,1620,2026-09-07 11:54:00
71e15b9f-8c6d-768e-45bc-f3baef52d36e,7799fddb-79e5-46e7-dd3e-e854534064b0,f6e07cc0-6c52-c49f-9b49-bd26df57c59a,COMPLETED,777.12,GBP,b29769b2-f2cf-fcae-f833-ebfb2296e3f1,2026-08-25 17:05:26,2026-08-26 17:27:26,INSERT,1621,2026-09-07 11:48:00
88fc3da1-781d-5b6c-4969-40325808d790,d0bcbad5-85f8-0d9b-0006-0d5a02b3c948,a0a04dc4-2720-9bdf-1c11-f735dc713d96,COMPLETED,157.03,GBP,7def3b8e-ec0d-fc3a-b011-b125022111e5,2026-08-13 12:15:08,2026-08-14 06:00:08,INSERT,1622,2026-09-07 11:54:00
c3b8c80f-8440-8e98-3d53-ec43a0152b5b,144716cc-4352-acea-3878-becf60dc12eb,664fa663-7e8f-8095-624c-69b6b24445a7,COMPLETED,362.96,EUR,cebd3b2b-9cfb-bce7-e8f2-c584ccca1e14,2026-08-29 06:48:16,2026-08-31 02:54:16,INSERT,1623,2026-09-07 11:56:00
1a2e9864-f8ea-ca36-2f99-9b2a05aa5eab,f83f5274-0cb4-afe1-26f3-41c804f718c8,40a26c60-0d27-0659-f72a-da9b2f32751e,COMPLETED,185.25,GBP,b71714cd-2002-91bb-44e9-f8fb4838a888,2026-08-23 17:33:38,2026-08-25 03:09:38,INSERT,1624,2026-09-07 11:38:00
75f94230-32fd-73c5-0894-2176fe99df69,3f46057b-7165-e36b-f997-c779c56f05e6,d499da99-45c4-5a3e-e9da-484a80759f1f,COMPLETED,239.09,EUR,85695f97-180d-c855-c55f-fde8bc3e1d19,2026-07-30 10:05:43,2026-08-01 10:53:43,INSERT,1625,2026-09-07 11:54:00
46ae7e06-cb5d-2b59-2ad8-20ca03db7a2e,6f2537ce-a206-527c-3c68-41d61ce8e12f,ecab3301-bc8f-7d29-2dea-94930658663a,COMPLETED,211.65,USD,ca0553a2-6553-b15f-1ea1-5b0f95aeb18b,2026-09-04 10:14:02,2026-09-06 07:45:02,INSERT,1626,2026-09-07 11:39:00
5115d7ee-3b90-908e-7ce3-456320363a73,ca9d8831-894e-7397-b38a-3db1276732d3,40a26c60-0d27-0659-f72a-da9b2f32751e,COMPLETED,332.86,GBP,a50784cb-c9df-301e-8ef0-0de1fb4f1972,2026-07-27 09:57:57,2026-07-27 14:02:57,INSERT,1627,2026-09-07 11:39:00
8f1c3fa0-7000-0009-b4e5-70ba7c3cc2bc,402da0fa-227d-cecc-b972-393a5bb0dd76,81fb18b3-c9a7-d91f-ef2a-e71357021049,COMPLETED,626.54,USD,7d76ab58-b271-115b-8af0-9ec34b726a7c,2026-08-02 20:49:15,2026-08-02 22:17:15,INSERT,1628,2026-09-07 11:32:00
9fbc879e-869c-3a8e-7d6a-b7c2a86d8706,a449d64f-922d-dab6-0825-2b391947ea42,4a15544d-c5e7-ce8a-3a57-8a8ea9488d99,COMPLETED,447.13,EUR,0c90e028-4185-300d-971d-f5fdb38950ce,2026-08-03 07:26:20,2026-08-03 14:45:20,INSERT,1629,2026-09-07 11:40:00
f5e90352-3745-39f2-f1d1-88b913f39289,d59ef0fd-1204-f4d6-bbfb-1b710a683eb8,533420e6-d9d8-0b8d-7e8a-dee70758e201,COMPLETED,253.92,EUR,b9a4de2b-19e9-e3a4-18dc-ceb684fcfcb0,2026-07-27 07:55:28,2026-07-29 02:02:28,INSERT,1630,2026-09-07 11:52:00
ff9957a8-88ad-b388-287e-4086a854027e,81338bdc-66cc-7376-8cca-89632e2e77a4,505cc686-9f87-1ce7-5487-fd4febb7a385,COMPLETED,166.79,EUR,5a31e916-eefb-2a24-7169-3ed5999413cc,2026-08-14 05:34:42,2026-08-14 12:41:42,INSERT,1631,2026-09-07 11:33:00
0e50f355-c7b6-11cd-1417-182a61ad018a,ceef7261-bb15-02ea-0991-2f464ce6928b,8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,COMPLETED,543.8,GBP,5911f42e-559a-8f54-c559-cd0febffc53f,2026-08-21 11:21:34,2026-08-21 17:52:34,INSERT,1632,2026-09-07 11:30:00
0ddb545b-61ea-aa65-a1d7-70eac704e80e,02ed5d15-edbc-36d8-9a30-7096d97766be,a5769411-a0a1-1839-e745-770418dfbc3c,COMPLETED,677.96,EUR,51beba8e-0a8a-eb94-863d-fcd64e0648d0,2026-09-04 17:22:29,2026-09-05 08:51:29,INSERT,1633,2026-09-07 11:35:00
6f3acf33-8077-7ac5-6605-de3c15c7bc83,663166a7-8c53-b74c-0c9f-a6e6beccf760,dea4ae17-54fd-9ad3-9716-108ef72169bb,COMPLETED,438.75,GBP,c31496ea-2160-446e-b2a7-a475c6196773,2026-08-09 19:39:51,2026-08-10 01:18:51,INSERT,1634,2026-09-07 11:37:00
2b54500d-4e08-9bb4-c509-d55806326b36,9808552c-5832-c8de-521b-e8c230c3ef8a,6601ddd0-3170-f437-a8f7-ef5a060edf5b,COMPLETED,341.44,EUR,d2535515-9dc0-a8b5-5987-038afcd6c18e,2026-08-13 13:51:28,2026-08-14 18:46:28,INSERT,1635,2026-09-07 11:55:00
363d75f1-89ba-b9c8-bd71-7da33581a632,05d2d205-789f-ed96-7337-3c2f4e1c3762,40a26c60-0d27-0659-f72a-da9b2f32751e,COMPLETED,727.77,GBP,c017466e-85f4-c0a2-8be2-7516342c5348,2026-08-10 03:56:24,2026-08-12 03:18:24,INSERT,1636,2026-09-07 11:42:00
7c12d198-50c1-b8f7-e764-28c4197fa0fd,fa033d6c-822f-b2f0-6175-a257fad3b44c,fcd6bdca-5876-fd09-f1fa-f665711533f3,COMPLETED,360.14,EUR,168885c2-8814-5bde-98db-f732dde4d194,2026-08-07 16:46:55,2026-08-09 13:06:55,INSERT,1637,2026-09-07 11:40:00
41f74651-a033-edad-0fdf-de19cfd835fc,80520405-fa84-bb5f-fa6e-3743fef97d57,1a2a73ed-562b-0f79-c374-59eef50bea63,COMPLETED,286.05,EUR,fffcd743-e3f1-6406-631d-9c8be0f0fe79,2026-08-10 18:02:43,2026-08-12 12:43:43,INSERT,1638,2026-09-07 11:46:00
1e4ea133-b82d-40de-f2d7-8d5388702ae7,115c42cd-5147-6e86-2875-d40aeac7dc2e,ac1e86d8-bfbf-397b-ac3e-7b0d5e5ba13d,COMPLETED,841.07,USD,e12ff6cd-d6ea-f269-514e-13532f237c4d,2026-07-31 13:06:53,2026-08-02 09:54:53,INSERT,1639,2026-09-07 11:32:00
5fbbcda5-a64a-1fe8-b646-e2b17800e27a,d89c83f6-8098-580d-2253-80407a029a6d,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COMPLETED,625.56,GBP,7dcf60fd-6330-98ed-da25-27952f191516,2026-08-10 22:34:11,2026-08-11 04:00:11,INSERT,1640,2026-09-07 11:53:00
fcfd8547-abdc-e0da-be0b-bddd38f95001,451575b9-ece9-504b-03d7-f962f80443ee,610cf373-4299-9aa4-0cdf-742b2e85cb21,COMPLETED,379.56,GBP,10ee4f77-345e-2eaf-c1fd-a58133ece6b1,2026-08-04 11:37:38,2026-08-04 13:50:38,INSERT,1641,2026-09-07 11:51:00
4a8abb17-309a-083a-0c9e-a060f66c7331,8420e0d8-632c-817e-8ec5-7d470a0c64e5,a5769411-a0a1-1839-e745-770418dfbc3c,COMPLETED,885.77,EUR,4df742ae-e267-e12b-65e5-f13f70869a45,2026-08-19 14:39:46,2026-08-20 17:40:46,INSERT,1642,2026-09-07 11:58:00
400564b8-1716-03b1-7466-1e6fe1eeb1f1,b66f3507-e588-b999-971e-ea3974246baa,8ce21ea3-db20-a56e-dc81-5fe7ceda8bbb,COMPLETED,41.92,GBP,e83bcc84-a609-1ad0-b114-64aa52f69081,2026-08-09 04:51:33,2026-08-10 11:38:33,INSERT,1643,2026-09-07 11:47:00
0d22af35-b648-be8a-c4e7-75b92dca365a,2980f6ff-266c-47fb-dcd8-1a8ba8d6faf6,533420e6-d9d8-0b8d-7e8a-dee70758e201,COMPLETED,517.63,EUR,baebe15d-4f3c-9771-4edd-2a2a6b69b4ae,2026-08-01 19:05:43,2026-08-02 17:58:43,INSERT,1644,2026-09-07 11:50:00
59595d27-a73d-2746-0e18-ab9625f41dd6,0c85f154-3527-bcee-d343-bf88d1f379b1,4d6168bd-2def-e193-5c62-b3a23a3c563e,FAILED,573.2,USD,084d7822-da94-8e70-2537-41e409668d08,2026-08-07 00:01:30,2026-08-08 18:20:30,INSERT,1645,2026-09-07 11:47:00
11529a73-d1fc-dedd-6102-2b56e5c482ff,52a473f9-4c9e-903a-c4bd-338e17d71fc0,6f962882-95d8-2980-ff37-d19c2e76128b,COMPLETED,839.7,EUR,8cebac57-d7e3-23cf-6d65-1847c2294116,2026-08-21 14:32:40,2026-08-22 15:08:40,INSERT,1646,2026-09-07 11:31:00
57637902-5552-0712-af92-ef221d2467e2,c45c3fbb-52ec-ac27-8ccc-617e81b66951,715629ee-e893-be3d-7354-ea6f61607459,COMPLETED,290.84,USD,9db1bd5e-91a4-d796-b972-0eec65637d1f,2026-08-05 20:25:04,2026-08-06 01:03:04,INSERT,1647,2026-09-07 11:43:00
27c7655a-7b43-4a72-22c0-c475a54976d0,cc18dd0e-7978-dc84-ea89-a9797aa6d6ea,1a2a73ed-562b-0f79-c374-59eef50bea63,COMPLETED,831.61,EUR,dd7f57d1-e45d-ef26-75eb-0e8fa090360d,2026-09-02 23:28:36,2026-09-03 22:33:36,INSERT,1648,2026-09-07 11:46:00
b5b81351-5083-0841-db9a-0eb7b48c531b,1de987a2-985e-7e89-2ff8-107a63ba9d86,1a2a73ed-562b-0f79-c374-59eef50bea63,COMPLETED,522.46,EUR,16386137-69f3-5b2d-4580-dac20818c965,2026-08-19 10:28:24,2026-08-19 21:48:24,INSERT,1649,2026-09-07 11:31:00
75992b0a-095b-81d6-b97d-76173487246c,fe22eba1-ad3d-581e-8422-2f58f02254af,d9acd158-4d34-85c5-c5c1-4eb4b27b3d90,COMPLETED,743.48,USD,85b864d4-dd64-3387-b6b3-8fbc6338fb29,2026-07-31 10:57:02,2026-07-31 17:40:02,INSERT,1650,2026-09-07 11:44:00
bedcacb7-a8b3-31a0-c424-6277854494ab,0bcfd0fc-e3a1-af97-7785-2ddb55527a3c,1ca35cfb-04fc-6d82-7d15-438552fbe43b,COMPLETED,787.25,EUR,c22ca6a8-93da-f60d-05c1-44224ffebdfd,2026-08-26 20:28:26,2026-08-28 13:03:26,INSERT,1651,2026-09-07 11:45:00
123cf911-2bd8-ad4d-3eac-db2892f71993,cdd3214c-b450-8610-f17a-a7a9243d116d,815ef6d1-3b8f-aa18-37f8-a88b17fc695a,COMPLETED,300.27,EUR,56b7979e-e46a-0b42-9cfe-cbd84fb67094,2026-08-10 12:09:00,2026-08-12 01:40:00,INSERT,1652,2026-09-07 11:49:00
b6da99cd-d14b-256c-67db-09431a59c3eb,209ce4a5-931e-1d4d-9abc-9859593edc83,610cf373-4299-9aa4-0cdf-742b2e85cb21,COMPLETED,268.39,GBP,8e5fd65f-536c-32d0-1b63-205fcbf85149,2026-08-15 21:23:07,2026-08-16 09:03:07,INSERT,1653,2026-09-07 11:55:00
92fe00e8-b63f-a809-ee4d-0decbd472885,ab6b3f08-a9a0-f4ef-2c4f-54163c749c16,df615a5c-b432-3070-a23d-4c2fc2a79689,FAILED,499.18,EUR,979800c3-1d44-4351-7c93-cdc3d635212d,2026-08-31 17:18:07,2026-09-01 16:40:07,INSERT,1654,2026-09-07 11:36:00
dd9d2e4d-483e-dd69-dc7a-bd161c153057,d21ce315-8f5e-248e-b40f-040e0037447f,fcd6bdca-5876-fd09-f1fa-f665711533f3,COMPLETED,871.75,EUR,b3c4d030-6e84-e832-3c38-c3f007fbb920,2026-09-06 05:49:45,2026-09-07 19:18:45,INSERT,1655,2026-09-07 11:50:00
a86de251-7c98-756f-e288-109db8a9b014,04056d2b-a5fc-d671-125d-f20602f865f8,1dde7969-6886-13db-a634-8e784d5c55c7,COMPLETED,130.48,USD,22c23308-fd7e-e75c-f997-f6976fcddf50,2026-08-07 12:05:34,2026-08-09 09:50:34,INSERT,1656,2026-09-07 11:59:00
bb3607b0-baed-6f49-245f-d841147f0413,f63471f8-7b45-bd9c-948c-7eb41cf8570b,7da67785-b63b-4dc3-a559-e46379e13cea,COMPLETED,640.3,USD,fbd1b0c0-dbfe-679a-fbcb-d6ec86c2ad8f,2026-08-21 01:56:32,2026-08-22 10:56:32,INSERT,1657,2026-09-07 11:57:00
db9c9b7c-4674-a0eb-47ed-c6dd9da4ec0f,408669bb-4721-194b-c8a4-ae21d9f850e9,5d59cd2a-4eea-04e7-0ab5-4bde20a04502,COMPLETED,464.92,EUR,1c8e806b-bdce-4d4d-03a2-cee941c7d9b3,2026-07-28 12:07:52,2026-07-28 20:47:52,INSERT,1658,2026-09-07 11:51:00
b9db1388-70af-f6eb-a921-7ddc3cea1f89,c536d2ce-69b6-f3b7-fe5b-9fc9c0b4f6d6,4a15544d-c5e7-ce8a-3a57-8a8ea9488d99,COMPLETED,757.1,EUR,93e7e893-35fa-b528-2ad3-136fa33817fa,2026-08-22 09:51:32,2026-08-22 20:23:32,INSERT,1659,2026-09-07 11:37:00
72e5e892-cc1c-7204-ed5e-749b49ee4969,6f4abfcc-deca-8598-87cb-0e2a25288a1b,1dde7969-6886-13db-a634-8e784d5c55c7,COMPLETED,437.64,USD,f63614f5-50d0-f83d-adb1-be7a61cb0527,2026-08-27 18:05:33,2026-08-28 20:43:33,INSERT,1660,2026-09-07 11:42:00
1a99aae0-8677-b81d-1902-c93b69479974,11654cb3-d4e9-9a65-022b-7e76ac3cbe34,d9acd158-4d34-85c5-c5c1-4eb4b27b3d90,COMPLETED,501.9,USD,382bab11-59fc-faeb-7229-44a9af7ce609,2026-08-02 05:37:05,2026-08-03 03:01:05,INSERT,1661,2026-09-07 11:38:00
1f2da344-a359-6667-9971-4b2bf3533e8a,a8174c85-9819-7749-f041-e4f70e8fd00b,49bc473f-ed7b-f656-218a-15368c99a894,COMPLETED,565.07,EUR,161d6acf-1eb6-d1f0-f532-1352b54468e4,2026-07-26 03:39:41,2026-07-26 05:17:41,INSERT,1662,2026-09-07 11:50:00
c6f06a71-46fc-4ff2-12f1-78bdc7de01a9,41e0cfaf-52ca-9ced-c526-8f0fc516e394,e27a984d-6548-21d0-7fcd-9eb1a7cad415,COMPLETED,814.98,EUR,5528dc45-637a-a999-61ff-1d9a0ff89e8a,2026-08-14 05:28:18,2026-08-16 04:44:18,INSERT,1663,2026-09-07 11:53:00
40271514-ba40-662f-9243-a30112068ad6,08eca4c8-1a71-064d-424d-9430b72479b7,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,FAILED,823.1,GBP,e581d601-04cd-c4e8-7225-539dc6f903cf,2026-08-24 17:32:35,2026-08-25 00:48:35,INSERT,1664,2026-09-07 11:30:00
da74a056-88dd-44cc-5d87-edd21735f36b,a1dc9cab-0e21-3ce5-668e-b10e4d862412,6f962882-95d8-2980-ff37-d19c2e76128b,FAILED,313.43,EUR,d757ad38-1498-d0dd-570e-5af5f5ff3705,2026-08-19 11:40:28,2026-08-20 12:11:28,INSERT,1665,2026-09-07 11:36:00
3ba4f2ba-9450-0024-bdb5-8d062621d32d,dec56dc3-ad96-8213-f0a9-b97f7557c28c,dea4ae17-54fd-9ad3-9716-108ef72169bb,COMPLETED,607.24,GBP,bc4716ad-0970-d09d-1270-c935ecc0baa6,2026-08-03 18:37:22,2026-08-05 15:16:22,INSERT,1666,2026-09-07 11:40:00
f6f61488-d620-15f0-5253-b6f72328051e,937292e6-af20-6a9d-f9d1-85071eece891,50fd9d3f-85d5-1695-90b2-b633956b8c0c,COMPLETED,373.77,GBP,0bab8f53-c3a4-704f-3696-5c84cb08b605,2026-08-09 21:01:59,2026-08-11 19:20:59,INSERT,1667,2026-09-07 11:40:00
b79a566b-2e14-82be-98a5-47b209a18b34,9c4c37b3-2caf-3d2f-f026-a4183d3fbbec,f6e07cc0-6c52-c49f-9b49-bd26df57c59a,COMPLETED,416.37,GBP,16888e84-f346-bbe7-9caf-4bfe7ff8a2c6,2026-08-06 15:40:45,2026-08-08 03:23:45,INSERT,1668,2026-09-07 11:57:00
e9570a2a-f7f4-7477-d802-13baaf6c2278,cbeed3e3-1cd8-89e2-3197-91670d95ee72,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,COMPLETED,203.14,GBP,28e60130-2d23-8ed1-7f5d-21f279731ea8,2026-08-23 21:53:01,2026-08-25 18:54:01,INSERT,1669,2026-09-07 11:58:00
32e15f17-6b47-ed61-5372-ebed946b4482,71dfc82c-b8ad-df54-3c3c-9c08e523e8a9,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,COMPLETED,122.14,GBP,536016e7-e5fb-c1c0-ad46-3549bf4113cb,2026-08-17 01:08:14,2026-08-18 12:18:14,INSERT,1670,2026-09-07 11:35:00
33c417d5-450a-b36d-f9be-07f35bcc90fc,31b42308-b846-3413-752e-761322eb69b1,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,FAILED,360.85,USD,b134b58f-0837-59f8-2090-f35e55fcf991,2026-08-15 14:06:10,2026-08-16 02:16:10,INSERT,1671,2026-09-07 11:46:00
ed6f4ee3-e44e-7cd1-38ef-a3bc9457f388,53c9aacb-3f71-e1ae-3f24-ba6adf629d0c,4e7ed827-455a-c762-7428-a656b3ee4d3b,COMPLETED,396.74,GBP,e9ebd446-2622-e0d6-f23d-9820977e5877,2026-07-25 04:53:53,2026-07-27 06:44:53,INSERT,1672,2026-09-07 11:55:00
3d170879-55bd-f39e-fb33-4e61236e9007,c6090b78-b597-1e43-8f8d-d99511274cb2,40a26c60-0d27-0659-f72a-da9b2f32751e,COMPLETED,511.74,GBP,7a7e8c31-a627-6167-1d12-1daf8a257159,2026-08-02 00:12:04,2026-08-03 20:27:04,INSERT,1673,2026-09-07 11:55:00
3066478c-4aa0-d842-057f-dd20a50a0a29,71a0cff8-6b8d-a340-58c1-58e27951d52b,715629ee-e893-be3d-7354-ea6f61607459,COMPLETED,839.91,USD,cd4f2875-df2d-df20-05a4-3113101d759e,2026-08-26 15:03:27,2026-08-28 04:01:27,INSERT,1674,2026-09-07 11:44:00
74b799ec-48cd-42c0-5a66-219e25f98046,c50e5194-49c3-f48b-f881-5f185f34fd6c,ecab3301-bc8f-7d29-2dea-94930658663a,COMPLETED,219.57,USD,ec93e43d-9e5e-8cfe-2a96-c526f4ca6e70,2026-08-31 19:33:48,2026-09-01 13:18:48,INSERT,1675,2026-09-07 11:33:00
8bd03267-bd0e-01ce-f85b-c2d301196e6d,51f9cd77-ed85-0a6d-7542-2851f2a24da4,bbda0242-2d17-4fc9-6f7c-15ea272a6d8e,COMPLETED,696.3,GBP,a5b1c799-54ce-cee7-81e5-8eeef9c0fd4d,2026-08-13 03:20:57,2026-08-14 13:26:57,INSERT,1676,2026-09-07 11:54:00
89d56357-1566-1feb-05c5-bf8d321a6c3f,ef87bf0d-c802-2f8e-38de-6b6e86c45e42,505cc686-9f87-1ce7-5487-fd4febb7a385,COMPLETED,191.73,EUR,abeb35d1-ad54-06bc-7209-8a7bd975a562,2026-08-23 00:32:51,2026-08-24 20:19:51,INSERT,1677,2026-09-07 11:35:00
71b86ce0-e347-2e25-ba54-98fd3737cc38,8f9fdc15-dfd2-3d15-7211-4575fa3efd03,8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,COMPLETED,329.19,EUR,cdbe5548-6a65-66e8-fe1a-d905bdd4c1f2,2026-08-07 07:38:30,2026-08-08 07:11:30,INSERT,1678,2026-09-07 11:34:00
0acfc6ac-7d97-04fe-8dca-39084a1a4219,2f9e1ddb-3302-8b32-230d-a680ea350f17,c56811cd-5563-f616-00e8-5ece0b49452d,FAILED,519.77,EUR,d5a76023-4d4f-6814-d385-0240d2a2f839,2026-08-15 22:24:31,2026-08-17 22:54:31,INSERT,1679,2026-09-07 11:52:00
6b65450b-5c75-352c-45cd-b96b0d8a16f3,5b7d9d2d-22af-f503-b17a-ff6de0d96670,fcd6bdca-5876-fd09-f1fa-f665711533f3,FAILED,301.32,EUR,5b21c9f0-f485-2088-e97f-b025a2e11798,2026-07-27 08:10:10,2026-07-27 18:09:10,INSERT,1680,2026-09-07 11:47:00
80ddb386-2790-e92f-37c6-bc5d1a380e8e,e92966be-ebc0-95f5-571e-c230697878c1,b535106e-122c-9a56-01d7-425638602ab6,COMPLETED,705.35,EUR,cb8c1d76-303c-1503-d4e2-0134389ae4fd,2026-08-07 03:52:31,2026-08-08 05:20:31,INSERT,1681,2026-09-07 11:34:00
b0d9751c-6cc0-067f-141f-746efb29ff36,35b823e4-2016-8e6d-4eb3-9f633a00c83e,df615a5c-b432-3070-a23d-4c2fc2a79689,COMPLETED,145.28,EUR,13e675fd-1c99-d366-c8b6-2c18c355853e,2026-09-04 02:15:43,2026-09-06 01:39:43,INSERT,1682,2026-09-07 11:54:00
077d8688-59fe-1c45-abac-7bf82f4ddc9b,966d2735-3495-2c00-9a0f-09e9eb8b8c11,e27a984d-6548-21d0-7fcd-9eb1a7cad415,COMPLETED,708.49,EUR,bf06d520-d88a-617b-2543-38df173d5030,2026-08-30 03:06:53,2026-08-30 09:42:53,INSERT,1683,2026-09-07 11:39:00
c363f61f-9400-9191-d1d0-6bcd195efd72,91faf1c7-8141-bb37-3de8-14ac9ceab67b,c56811cd-5563-f616-00e8-5ece0b49452d,COMPLETED,707.11,EUR,b73f6e64-378d-2f8d-8761-f9da039479c1,2026-09-04 00:18:29,2026-09-05 10:29:29,INSERT,1684,2026-09-07 11:46:00
850cddfd-1c3d-ae19-7745-55601fa54251,c2ebbaa2-1ce3-70ed-6857-07ac3a40fe39,3a9aca5e-1761-32ed-069f-14f140181c6e,COMPLETED,208.56,USD,5c7ae8ef-c324-5e35-7eed-cc6522cb2720,2026-08-11 22:17:00,2026-08-13 03:15:00,INSERT,1685,2026-09-07 11:47:00
65787d0c-1aec-8b70-ac0e-73077ddcaaf6,ffac54fd-0345-eeda-2de6-6d5b5e10a3a0,fcd6bdca-5876-fd09-f1fa-f665711533f3,COMPLETED,846.39,EUR,ad3053ce-a896-9e70-85cd-338470249792,2026-09-05 22:27:52,2026-09-07 06:56:52,INSERT,1686,2026-09-07 11:41:00
